Site,Sample Label,archival_depth (m),d13C (VPDB),d18O (VPDB),d13C_corrected (PDB),d18O_corrected (PDB),Number of shells,Minimum mesh size (um),Maximum mesh size (um),Taxon,Taxon_flag,Taxon_note1,Taxon_note2,Taxon_note3,Additional_note,Publication source,Original Reference,File Name,Data source,quality control
WIND-28K,,4.72,0.32,2.68,0.32,2.68,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,4.76,0.16,2.95,0.16,2.95,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,4.8,0.34,3.26,0.34,3.26,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,4.84,0.1,2.99,0.1,2.99,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,4.88,0.17,3.45,0.17,3.45,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,4.92,0.23,3.6,0.23,3.6,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,4.96,0.15,3.64,0.15,3.64,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,5,0.05,3.97,0.05,3.97,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,5.08,-0.05,4.27,-0.05,4.27,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,5.12,0.15,,0.15,,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,5.16,-0.1,4.09,-0.1,4.09,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,5.2,-0.33,4.32,-0.33,4.32,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,5.24,-0.13,4.39,-0.13,4.39,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,5.28,-0.19,4.4,-0.19,4.4,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,5.32,-0.25,4.31,-0.25,4.31,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,5.36,-0.15,4.07,-0.15,4.07,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,5.44,-0.49,4.26,-0.49,4.26,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,5.48,-0.31,4.1,-0.31,4.1,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,5.52,-0.22,4.06,-0.22,4.06,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,5.56,-0.22,4.13,-0.22,4.13,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,5.6,-0.15,4.1,-0.15,4.1,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,5.61,-0.72,,-0.72,,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,5.64,-0.2,4.36,-0.2,4.36,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,5.68,-0.27,4.18,-0.27,4.18,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,5.76,-0.37,4.2,-0.37,4.2,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,5.8,-0.19,4.08,-0.19,4.08,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,5.84,-0.09,3.95,-0.09,3.95,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,5.88,-0.12,4.16,-0.12,4.16,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,5.92,-0.31,3.95,-0.31,3.95,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,5.93,-0.22,3.9,-0.22,3.9,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,5.94,-0.25,4.04,-0.25,4.04,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,5.98,-0.3,3.92,-0.3,3.92,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,6.02,-0.04,3.81,-0.04,3.81,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,6.06,0.06,3.9,0.06,3.9,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,6.1,-0.22,3.88,-0.22,3.88,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,6.14,-0.04,3.94,-0.04,3.94,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,6.18,-0.17,3.73,-0.17,3.73,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,6.22,0.17,3.61,0.17,3.61,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
