Site,Longitude (degE),Latitude (degN),Site Depth (m),published_archival_depth (m),age_model (y BP),d13C (VPDB),d18O (VPDB),Taxon_flag,Ocean_flag(1=Atl.;2=Pac.;3=Ind.)
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.2975,12793.10986328125,1.05,3.45,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.3075,13184.039306640623,0.97,3.55,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.3125,13342.903076171877,0.91,3.57,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.3175,13439.028076171877,0.9,3.59,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.325,13489.107421875,0.93,3.6,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.3325,13539.176513671877,0.49,3.57,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.3375,13572.5615234375,0.46,3.61,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.3425,13605.9521484375,0.84,3.53,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.3475,13639.33935546875,0.88,3.54,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.3525,13672.72314453125,0.92,3.55,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.3575,13705.982666015623,0.63,3.61,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.3625,13739.117919921877,0.56,3.45,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.3675,13771.593994140623,0.8,3.55,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.3725,13803.410888671877,0.84,3.57,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.3775,13835.22802734375,-0.24,3.97,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.3825,13867.04541015625,0.24,4.08,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.3875,13898.86474609375,0.51,3.48,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.3925,13930.68603515625,0.32,4.0,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.3975,13962.50634765625,0.22,4.07,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.405,14010.2353515625,0.43,3.75,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.4125,14063.787109375,0.34,3.83,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.4175,14145.972900390623,0.3,3.6,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.4225,14274.643310546877,0.39,3.59,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.4275,14403.3154296875,0.28,3.57,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.4325,14531.9892578125,0.32,4.02,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.4425,14789.321533203123,-0.13,4.08,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.4475,14917.994384765623,0.57,3.85,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.4525,15046.676513671877,0.28,4.18,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.4625,15304.0224609375,0.14,4.19,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.4675,15420.7509765625,0.12,4.23,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.4725,15525.5380859375,-0.23,4.41,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.4775,15629.281494140623,0.6,4.47,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.485,15783.3310546875,0.26,3.97,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.4925,15937.398193359377,0.34,4.1,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.4975,16040.107666015623,0.38,4.4,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.5025,16142.815185546871,0.18,4.33,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.5275,16748.53564453125,0.43,4.25,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.5325,16895.14599609375,0.33,4.45,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.5375,17041.75927734375,0.45,4.41,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.5425,17188.37548828125,0.57,4.51,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.5475,17334.986328125,0.53,4.4,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.5525,17481.591796875,0.36,4.46,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.5575,17628.19873046875,0.36,4.26,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.565,17848.111328124996,0.36,4.44,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.5725,17990.9482421875,0.35,4.48,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.5825,18145.119140625,0.6,4.5,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.5875,18216.14990234375,0.4,4.47,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.5925,18287.17236328125,0.43,4.45,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.5975,18358.2041015625,0.6,4.49,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.6025,18429.2451171875,0.45,4.52,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.6075,18500.2841796875,0.62,4.46,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.6125,18571.3212890625,0.55,4.44,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.6175,18641.40234375,0.47,4.47,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.6275,18778.9033203125,0.58,4.43,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.6325,18846.5302734375,0.54,4.43,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.6375,18914.15576171875,0.71,4.62,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.645,19015.591796875,0.45,4.6,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.725,20115.4765625,0.51,4.66,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.805,20909.564453125,0.5,4.57,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.885,21771.453125,0.56,4.43,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.965,22618.9609375,0.52,4.51,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,1.045,23464.466796875,0.54,4.46,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,1.125,24326.73828125,0.16,4.48,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,1.205,25153.333984375,0.56,4.42,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,1.285,25908.7109375,0.39,4.13,1.0,1
HYIV2015-B9,112.732,10.248,2603.0,0.05,2537.127197265625,0.207,2.59,1.0,2
HYIV2015-B9,112.732,10.248,2603.0,0.09,3015.225341796875,0.13,2.679,1.0,2
HYIV2015-B9,112.732,10.248,2603.0,0.13,4002.853271484375,0.153,2.588,1.0,2
HYIV2015-B9,112.732,10.248,2603.0,0.21,6145.77197265625,0.042,2.338,1.0,2
HYIV2015-B9,112.732,10.248,2603.0,0.25,7141.283203125,0.073,2.723,1.0,2
HYIV2015-B9,112.732,10.248,2603.0,0.29,8259.2587890625,-0.018,2.77,1.0,2
HYIV2015-B9,112.732,10.248,2603.0,0.33,10688.083984375,0.028,2.487,1.0,2
HYIV2015-B9,112.732,10.248,2603.0,0.35,12120.9755859375,-0.178,3.051,1.0,2
HYIV2015-B9,112.732,10.248,2603.0,0.37,12771.8017578125,-0.185,3.512,1.0,2
HYIV2015-B9,112.732,10.248,2603.0,0.39,13422.6337890625,-0.066,3.931,1.0,2
HYIV2015-B9,112.732,10.248,2603.0,0.41,13892.583984375,-0.122,3.658,1.0,2
HYIV2015-B9,112.732,10.248,2603.0,0.45,14470.6943359375,-0.074,3.069,1.0,2
HYIV2015-B9,112.732,10.248,2603.0,0.47,14903.3173828125,-0.158,3.647,1.0,2
HYIV2015-B9,112.732,10.248,2603.0,0.49,15335.921875,-0.149,3.607,1.0,2
HYIV2015-B9,112.732,10.248,2603.0,0.53,15890.4169921875,-0.202,3.681,1.0,2
HYIV2015-B9,112.732,10.248,2603.0,0.57,16365.766601562498,-0.152,4.157,1.0,2
HYIV2015-B9,112.732,10.248,2603.0,0.61,16854.45703125,-0.225,4.248,1.0,2
HYIV2015-B9,112.732,10.248,2603.0,0.65,17309.880859375,-0.194,4.112,1.0,2
HYIV2015-B9,112.732,10.248,2603.0,0.69,17952.013671875,-0.112,4.489,1.0,2
HYIV2015-B9,112.732,10.248,2603.0,0.71,18231.869140625,-0.245,4.347,1.0,2
HYIV2015-B9,112.732,10.248,2603.0,0.75,18709.1640625,-0.184,4.224,1.0,2
HYIV2015-B9,112.732,10.248,2603.0,0.77,19008.474609375,-0.079,4.348,1.0,2
HYIV2015-B9,112.732,10.248,2603.0,0.81,19646.228515625,-0.208,4.249,1.0,2
HYIV2015-B9,112.732,10.248,2603.0,0.85,20401.23046875,-0.239,4.007,1.0,2
HYIV2015-B9,112.732,10.248,2603.0,0.89,21119.837890625,-0.204,4.306,1.0,2
HYIV2015-B9,112.732,10.248,2603.0,0.93,21735.59765625,-0.271,4.02,1.0,2
HYIV2015-B9,112.732,10.248,2603.0,0.97,22319.169921875,-0.147,4.145,1.0,2
HYIV2015-B9,112.732,10.248,2603.0,1.01,22895.6328125,-0.216,4.221,1.0,2
HYIV2015-B9,112.732,10.248,2603.0,1.05,23444.41796875,-0.259,4.263,1.0,2
HYIV2015-B9,112.732,10.248,2603.0,1.13,24494.234375,-0.201,3.955,1.0,2
HYIV2015-B9,112.732,10.248,2603.0,1.17,24996.50390625,-0.229,4.067,1.0,2
HYIV2015-B9,112.732,10.248,2603.0,1.21,25520.126953125,-0.103,4.245,1.0,2
HYIV2015-B9,112.732,10.248,2603.0,1.25,26085.390625,-0.165,3.896,1.0,2
HYIV2015-B9,112.732,10.248,2603.0,1.29,26601.19140625,-0.1,4.058,1.0,2
HYIV2015-B9,112.732,10.248,2603.0,1.33,27115.322265625,-0.041,3.978,1.0,2
HYIV2015-B9,112.732,10.248,2603.0,1.41,28233.421875,-0.099,3.961,1.0,2
HYIV2015-B9,112.732,10.248,2603.0,1.45,28814.0234375,-0.085,3.856,1.0,2
HYIV2015-B9,112.732,10.248,2603.0,1.49,29288.833984375,-0.061,4.138,1.0,2
HYIV2015-B9,112.732,10.248,2603.0,1.53,29853.01953125,-0.035,4.178,1.0,2
HYIV2015-B9,112.732,10.248,2603.0,1.57,30390.353515625,-0.075,4.139,1.0,2
HYIV2015-B9,112.732,10.248,2603.0,1.61,30862.671875,-0.049,3.937,1.0,2
HYIV2015-B9,112.732,10.248,2603.0,1.65,31197.76171875,-0.152,3.766,1.0,2
V26-176_b,-72.373,36.048,3942.0,0.0,2442.3330078125,1.15,2.54,1.0,1
V26-176_b,-72.373,36.048,3942.0,0.2,2847.64208984375,1.14,3.05,1.0,1
V26-176_b,-72.373,36.048,3942.0,0.3,3206.980712890625,0.84,2.72,1.0,1
V26-176_b,-72.373,36.048,3942.0,0.39,3572.271240234375,0.62,2.69,1.0,1
V26-176_b,-72.373,36.048,3942.0,0.5,4017.46923828125,0.63,2.48,1.0,1
V26-176_b,-72.373,36.048,3942.0,0.6,4423.52978515625,0.9,2.73,1.0,1
V26-176_b,-72.373,36.048,3942.0,0.77,5138.265625,0.66,2.88,1.0,1
V26-176_b,-72.373,36.048,3942.0,1.0,6061.11572265625,1.45,2.8,1.0,1
V26-176_b,-72.373,36.048,3942.0,1.1,6530.599609375,1.16,2.96,1.0,1
V26-176_b,-72.373,36.048,3942.0,1.29,7317.25146484375,0.79,2.63,1.0,1
V26-176_b,-72.373,36.048,3942.0,1.4,7774.45458984375,2.02,2.245,1.0,1
V26-176_b,-72.373,36.048,3942.0,1.45,7999.236328125,1.01,2.46,1.0,1
V26-176_b,-72.373,36.048,3942.0,1.5,8224.0283203125,1.08,2.61,1.0,1
V26-176_b,-72.373,36.048,3942.0,1.6,8656.083984375,1.11,2.57,1.0,1
V26-176_b,-72.373,36.048,3942.0,1.69,9186.8916015625,1.33,2.95,1.0,1
V26-176_b,-72.373,36.048,3942.0,1.8,9815.146484375,0.95,2.74,1.0,1
V26-176_b,-72.373,36.048,3942.0,2.01,11152.052734375,0.74,3.31,1.0,1
V26-176_b,-72.373,36.048,3942.0,2.11,11721.6494140625,0.84,3.33,1.0,1
V26-176_b,-72.373,36.048,3942.0,2.2,12300.6904296875,0.4,3.45,1.0,1
V26-176_b,-72.373,36.048,3942.0,2.3,12917.220703124996,0.66,3.5,1.0,1
V26-176_b,-72.373,36.048,3942.0,2.39,13261.6572265625,0.6,3.2,1.0,1
V26-176_b,-72.373,36.048,3942.0,2.62,14095.412109375,0.08,3.53,1.0,1
V26-176_b,-72.373,36.048,3942.0,3.2,16176.45703125,0.6,3.51,1.0,1
V26-176_b,-72.373,36.048,3942.0,3.47,17187.7578125,0.03,4.01,1.0,1
V26-176_b,-72.373,36.048,3942.0,3.71,18053.021484375,0.52,4.17,1.0,1
V26-176_b,-72.373,36.048,3942.0,3.81,18556.3671875,0.9,3.56,1.0,1
V26-176_b,-72.373,36.048,3942.0,3.92,19113.591796875,0.18,4.05,1.0,1
V26-176_b,-72.373,36.048,3942.0,4.28,20921.578125,0.55,3.76,1.0,1
V26-176_b,-72.373,36.048,3942.0,4.69,23013.38671875,0.35,3.45,1.0,1
V26-176_b,-72.373,36.048,3942.0,4.79,23510.03125,0.17,3.7,1.0,1
V26-176_b,-72.373,36.048,3942.0,4.98,24484.345703125,1.15,2.61,1.0,1
V26-176_b,-72.373,36.048,3942.0,5.08,24982.279296875,0.24,3.69,1.0,1
V26-176_b,-72.373,36.048,3942.0,5.18,25462.58984375,0.31,3.77,1.0,1
V26-176_b,-72.373,36.048,3942.0,5.32,26144.78125,0.63,4.07,1.0,1
V26-176_b,-72.373,36.048,3942.0,5.43,26653.30859375,-0.51,3.99,1.0,1
POS457-909-2,-12.991,62.837,756.0,0.005,14320.5107421875,0.77,2.49,1.0,1
POS457-909-2,-12.991,62.837,756.0,0.045,14391.7431640625,0.62,2.76,1.0,1
POS457-909-2,-12.991,62.837,756.0,0.055,14427.357421875,0.82,2.89,1.0,1
POS457-909-2,-12.991,62.837,756.0,0.065,14462.978515625,1.1,3.21,1.0,1
POS457-909-2,-12.991,62.837,756.0,0.075,14498.5703125,1.17,3.67,1.0,1
POS457-909-2,-12.991,62.837,756.0,0.085,14534.1796875,1.02,3.28,1.0,1
POS457-909-2,-12.991,62.837,756.0,0.095,14569.8056640625,0.98,2.99,1.0,1
POS457-909-2,-12.991,62.837,756.0,0.105,14605.404296875,1.0,3.08,1.0,1
POS457-909-2,-12.991,62.837,756.0,0.115,14641.0400390625,1.12,3.19,1.0,1
POS457-909-2,-12.991,62.837,756.0,0.125,14676.96484375,1.08,3.24,1.0,1
POS457-909-2,-12.991,62.837,756.0,0.145,14755.4130859375,0.78,2.58,1.0,1
POS457-909-2,-12.991,62.837,756.0,0.165,14833.83984375,0.69,3.12,1.0,1
POS457-909-2,-12.991,62.837,756.0,0.175,14873.0654296875,1.22,3.32,1.0,1
POS457-909-2,-12.991,62.837,756.0,0.185,14912.2841796875,0.78,2.34,1.0,1
POS457-909-2,-12.991,62.837,756.0,0.195,14951.505859375,1.17,3.25,1.0,1
POS457-909-2,-12.991,62.837,756.0,0.205,14990.720703125,0.81,2.89,1.0,1
POS457-909-2,-12.991,62.837,756.0,0.215,15029.9384765625,0.9,2.77,1.0,1
POS457-909-2,-12.991,62.837,756.0,0.235,15108.0283203125,1.09,2.95,1.0,1
POS457-909-2,-12.991,62.837,756.0,0.255,15185.8525390625,1.15,2.98,1.0,1
POS457-909-2,-12.991,62.837,756.0,0.275,15263.701171875,1.25,3.45,1.0,1
POS457-909-2,-12.991,62.837,756.0,0.295,15341.53515625,1.18,3.18,1.0,1
POS457-909-2,-12.991,62.837,756.0,0.305,15380.4638671875,1.15,3.36,1.0,1
POS457-909-2,-12.991,62.837,756.0,0.315,15419.3701171875,1.11,3.04,1.0,1
POS457-909-2,-12.991,62.837,756.0,0.335,15498.0810546875,1.1,3.32,1.0,1
POS457-909-2,-12.991,62.837,756.0,0.355,15577.32421875,1.09,3.26,1.0,1
POS457-909-2,-12.991,62.837,756.0,0.415,15815.021484375,1.26,3.49,1.0,1
POS457-909-2,-12.991,62.837,756.0,0.435,15891.330078125,1.34,3.59,1.0,1
POS457-909-2,-12.991,62.837,756.0,0.455,15966.2490234375,1.42,3.66,1.0,1
POS457-909-2,-12.991,62.837,756.0,0.475,16041.1640625,1.43,3.41,1.0,1
POS457-909-2,-12.991,62.837,756.0,0.495,16116.0771484375,1.41,3.54,1.0,1
POS457-909-2,-12.991,62.837,756.0,0.505,16153.54296875,1.54,3.49,1.0,1
POS457-909-2,-12.991,62.837,756.0,0.515,16191.001953125,1.43,3.51,1.0,1
POS457-909-2,-12.991,62.837,756.0,0.535,16263.923828125,1.56,3.68,1.0,1
POS457-909-2,-12.991,62.837,756.0,0.555,16336.0654296875,1.13,3.28,1.0,1
POS457-909-2,-12.991,62.837,756.0,0.575,16408.203125,0.65,2.48,1.0,1
POS457-909-2,-12.991,62.837,756.0,0.595,16480.349609375,1.51,3.66,1.0,1
POS457-909-2,-12.991,62.837,756.0,0.605,16516.44140625,1.49,4.29,1.0,1
POS457-909-2,-12.991,62.837,756.0,0.615,16552.50390625,1.37,3.56,1.0,1
POS457-909-2,-12.991,62.837,756.0,0.635,16630.7265625,1.49,3.83,1.0,1
POS457-909-2,-12.991,62.837,756.0,0.715,16950.646484375,1.54,4.03,1.0,1
POS457-909-2,-12.991,62.837,756.0,0.735,17057.724609375,1.66,3.79,1.0,1
POS457-909-2,-12.991,62.837,756.0,0.775,17283.9375,0.99,3.21,1.0,1
POS457-909-2,-12.991,62.837,756.0,0.795,17397.05859375,1.2,3.56,1.0,1
POS457-909-2,-12.991,62.837,756.0,0.815,17510.158203125,1.0,3.12,1.0,1
POS457-909-2,-12.991,62.837,756.0,0.855,17760.720703125,1.17,3.84,1.0,1
POS457-909-2,-12.991,62.837,756.0,0.895,18013.080078125,1.49,4.02,1.0,1
POS457-909-2,-12.991,62.837,756.0,0.915,18139.25390625,1.48,3.3,1.0,1
POS457-909-2,-12.991,62.837,756.0,0.935,18265.173828125,1.39,3.56,1.0,1
POS457-909-2,-12.991,62.837,756.0,0.955,18391.060546875,1.47,3.88,1.0,1
POS457-909-2,-12.991,62.837,756.0,0.975,18516.951171875,1.08,3.3,1.0,1
POS457-909-2,-12.991,62.837,756.0,0.995,18642.84765625,1.18,3.51,1.0,1
POS457-909-2,-12.991,62.837,756.0,1.005,18705.77734375,1.69,4.22,1.0,1
POS457-909-2,-12.991,62.837,756.0,1.035,18885.443359375,1.19,3.58,1.0,1
POS457-909-2,-12.991,62.837,756.0,1.055,19001.72265625,1.49,3.4,1.0,1
POS457-909-2,-12.991,62.837,756.0,1.095,19234.302734375,0.99,2.69,1.0,1
POS457-909-2,-12.991,62.837,756.0,1.115,19350.6015625,1.69,4.53,1.0,1
POS457-909-2,-12.991,62.837,756.0,1.135,19557.8359375,1.72,4.31,1.0,1
POS457-909-2,-12.991,62.837,756.0,1.155,19765.11328125,1.65,4.22,1.0,1
POS457-909-2,-12.991,62.837,756.0,1.175,19972.38671875,1.77,4.27,1.0,1
POS457-909-2,-12.991,62.837,756.0,1.195,20179.62109375,1.6,3.88,1.0,1
POS457-909-2,-12.991,62.837,756.0,1.235,20605.859375,1.39,3.56,1.0,1
POS457-909-2,-12.991,62.837,756.0,1.255,20824.296875,1.62,4.3,1.0,1
POS457-909-2,-12.991,62.837,756.0,1.275,21042.720703125,1.37,3.45,1.0,1
POS457-909-2,-12.991,62.837,756.0,1.295,21261.173828125,1.77,4.07,1.0,1
POS457-909-2,-12.991,62.837,756.0,1.305,21370.416015625,1.64,3.92,1.0,1
POS457-909-2,-12.991,62.837,756.0,1.335,21699.69140625,1.63,4.05,1.0,1
POS457-909-2,-12.991,62.837,756.0,1.355,21919.611328125,1.47,3.83,1.0,1
POS457-909-2,-12.991,62.837,756.0,1.395,22359.470703125,0.7,3.82,1.0,1
POS457-909-2,-12.991,62.837,756.0,1.405,22469.41015625,1.59,3.53,1.0,1
POS457-909-2,-12.991,62.837,756.0,1.415,22576.880859375,1.56,3.71,1.0,1
POS457-909-2,-12.991,62.837,756.0,1.435,22778.42578125,1.4,2.87,1.0,1
POS457-909-2,-12.991,62.837,756.0,1.455,22980.00390625,1.58,4.68,1.0,1
POS457-909-2,-12.991,62.837,756.0,1.495,23383.115234375,1.55,3.78,1.0,1
POS457-909-2,-12.991,62.837,756.0,1.505,23483.890625,1.59,3.76,1.0,1
POS457-909-2,-12.991,62.837,756.0,1.535,23774.33984375,1.5,3.62,1.0,1
POS457-909-2,-12.991,62.837,756.0,1.605,24444.685546875,1.64,4.04,1.0,1
POS457-909-2,-12.991,62.837,756.0,1.615,24539.50390625,1.74,4.14,1.0,1
POS457-909-2,-12.991,62.837,756.0,1.655,24914.220703125,1.15,3.13,1.0,1
POS457-909-2,-12.991,62.837,756.0,1.675,25101.54296875,1.57,3.83,1.0,1
POS457-909-2,-12.991,62.837,756.0,1.695,25288.921875,1.72,3.95,1.0,1
POS457-909-2,-12.991,62.837,756.0,1.705,25382.58984375,1.82,4.04,1.0,1
POS457-909-2,-12.991,62.837,756.0,1.715,25481.85546875,1.66,3.95,1.0,1
POS457-909-2,-12.991,62.837,756.0,1.735,25689.734375,1.68,4.04,1.0,1
POS457-909-2,-12.991,62.837,756.0,1.765,26001.57421875,1.33,4.61,1.0,1
POS457-909-2,-12.991,62.837,756.0,1.775,26105.505859375,1.21,3.16,1.0,1
POS457-909-2,-12.991,62.837,756.0,1.805,26417.3359375,1.76,3.97,1.0,1
POS457-909-2,-12.991,62.837,756.0,1.815,26516.486328125,1.54,4.1,1.0,1
POS457-909-2,-12.991,62.837,756.0,1.835,26709.3984375,1.51,3.35,1.0,1
POS457-909-2,-12.991,62.837,756.0,1.855,26902.31640625,1.67,3.59,1.0,1
POS457-909-2,-12.991,62.837,756.0,1.895,27288.130859375,1.63,3.72,1.0,1
POS457-909-2,-12.991,62.837,756.0,1.905,27384.599609375,1.73,3.72,1.0,1
POS457-909-2,-12.991,62.837,756.0,1.915,27488.337890625,1.54,3.76,1.0,1
POS457-909-2,-12.991,62.837,756.0,1.935,27701.17578125,1.64,3.57,1.0,1
POS457-909-2,-12.991,62.837,756.0,1.955,27914.037109375,1.32,3.76,1.0,1
POS457-909-2,-12.991,62.837,756.0,1.975,28126.9140625,1.64,4.09,1.0,1
POS457-909-2,-12.991,62.837,756.0,1.995,28339.767578125,1.8,4.22,1.0,1
POS457-909-2,-12.991,62.837,756.0,2.005,28446.234375,1.25,3.8,1.0,1
POS457-909-2,-12.991,62.837,756.0,2.015,28545.072265625,1.6,3.88,1.0,1
POS457-909-2,-12.991,62.837,756.0,2.025,28642.244140625,1.14,3.93,1.0,1
POS457-909-2,-12.991,62.837,756.0,2.035,28739.404296875,1.5,3.63,1.0,1
POS457-909-2,-12.991,62.837,756.0,2.055,28933.736328125,1.43,3.71,1.0,1
POS457-909-2,-12.991,62.837,756.0,2.075,29128.068359375,1.46,3.88,1.0,1
POS457-909-2,-12.991,62.837,756.0,2.095,29322.416015625,1.67,4.1,1.0,1
POS457-909-2,-12.991,62.837,756.0,2.105,29419.556640625,1.46,3.64,1.0,1
POS457-909-2,-12.991,62.837,756.0,2.115,29515.962890625,1.71,3.88,1.0,1
POS457-909-2,-12.991,62.837,756.0,2.135,29708.6015625,1.62,4.09,1.0,1
POS457-909-2,-12.991,62.837,756.0,2.155,29901.2734375,1.55,4.08,1.0,1
POS457-909-2,-12.991,62.837,756.0,2.175,30093.87890625,1.74,3.74,1.0,1
POS457-909-2,-12.991,62.837,756.0,2.195,30286.568359375,1.81,3.82,1.0,1
SK157-GC14,90.083333,5.183333,3306.0,0.07,3499.007080078125,0.5,3.28,1.0,3
SK157-GC14,90.083333,5.183333,3306.0,0.11,4399.12255859375,0.37,3.28,1.0,3
SK157-GC14,90.083333,5.183333,3306.0,0.15,5307.3515625,0.47,3.43,1.0,3
SK157-GC14,90.083333,5.183333,3306.0,0.21,6819.48828125,0.64,3.44,1.0,3
SK157-GC14,90.083333,5.183333,3306.0,0.25,7865.7265625,0.45,3.42,1.0,3
SK157-GC14,90.083333,5.183333,3306.0,0.31,9072.525390625,0.5,3.42,1.0,3
SK157-GC14,90.083333,5.183333,3306.0,0.35,10067.095703125,0.4,3.62,1.0,3
SK157-GC14,90.083333,5.183333,3306.0,0.41,11995.150390625,0.12,4.15,1.0,3
SK157-GC14,90.083333,5.183333,3306.0,0.47,13950.4345703125,-0.08,4.38,1.0,3
SK157-GC14,90.083333,5.183333,3306.0,0.61,17702.61328125,0.2,4.49,1.0,3
SK157-GC14,90.083333,5.183333,3306.0,0.65,18469.3984375,0.08,4.66,1.0,3
SK157-GC14,90.083333,5.183333,3306.0,0.71,19728.328125,-0.31,4.76,1.0,3
SK157-GC14,90.083333,5.183333,3306.0,0.77,20940.078125,-0.15,4.99,1.0,3
SK157-GC14,90.083333,5.183333,3306.0,0.91,23264.9609375,-0.19,4.82,1.0,3
SK157-GC14,90.083333,5.183333,3306.0,1.01,24916.560546875,-0.27,4.8,1.0,3
SK157-GC14,90.083333,5.183333,3306.0,1.11,26654.595703125,-0.09,4.6,1.0,3
SK157-GC14,90.083333,5.183333,3306.0,1.21,28558.3828125,-0.09,4.48,1.0,3
SK157-GC14,90.083333,5.183333,3306.0,1.31,30455.6328125,0.03,4.68,1.0,3
SK157-GC14,90.083333,5.183333,3306.0,1.41,32209.955078125,0.15,4.6,1.0,3
SK157-GC14,90.083333,5.183333,3306.0,1.61,35369.5625,0.16,4.48,1.0,3
SK157-GC14,90.083333,5.183333,3306.0,1.71,37175.69921875,0.0,4.61,1.0,3
SK157-GC14,90.083333,5.183333,3306.0,1.81,39391.94921875,0.09,4.38,1.0,3
SK157-GC14,90.083333,5.183333,3306.0,2.01,43289.18359375,0.11,4.33,1.0,3
KNR110-82,-43.487,4.337,2816.0,0.01,4565.7626953125,1.09,1.94,1.0,1
KNR110-82,-43.487,4.337,2816.0,0.07,7152.0380859375,1.24,1.99,1.0,1
KNR110-82,-43.487,4.337,2816.0,0.1,8995.1240234375,1.01,1.83,1.0,1
KNR110-82,-43.487,4.337,2816.0,0.13,10561.4111328125,0.75,2.94,1.0,1
KNR110-82,-43.487,4.337,2816.0,0.17,12334.697265625,0.9,2.93,1.0,1
KNR110-82,-43.487,4.337,2816.0,0.2,13790.919921875,0.59,3.18,1.0,1
KNR110-82,-43.487,4.337,2816.0,0.23,15187.8466796875,0.695,3.37,1.0,1
KNR110-82,-43.487,4.337,2816.0,0.27,16924.623046875,0.55,3.81,1.0,1
KNR110-82,-43.487,4.337,2816.0,0.3,17956.80859375,0.24,4.31,1.0,1
KNR110-82,-43.487,4.337,2816.0,0.33,18882.552734375,-0.06,4.06,1.0,1
KNR110-82,-43.487,4.337,2816.0,0.37,19700.47265625,0.34,4.29,1.0,1
KNR110-82,-43.487,4.337,2816.0,0.4,20328.677734375,0.16,4.12,1.0,1
