Site,Longitude (degE),Latitude (degN),Site Depth (m),published_archival_depth (m),age_model (y BP),d13C (VPDB),d18O (VPDB),Taxon_flag,Ocean_flag(1=Atl.;2=Pac.;3=Ind.)
MD03-2698,-10.39,38.24,4602.0,29.172,45261.0,0.61,3.6,7.0,1
KNR159-5-36GGC,-46.47,-27.27,1268.0,0.01,1077.0,1.32,2.59,1.0,1
KNR159-5-36GGC,-46.47,-27.27,1268.0,0.04,1348.0,1.03,2.46,1.0,1
KNR159-5-36GGC,-46.47,-27.27,1268.0,0.08,1764.0,0.67,2.54,1.0,1
KNR159-5-36GGC,-46.47,-27.27,1268.0,0.12,2167.0,1.06,2.45,1.0,1
KNR159-5-36GGC,-46.47,-27.27,1268.0,0.16,2599.0,0.69,2.54,1.0,1
KNR159-5-36GGC,-46.47,-27.27,1268.0,0.2,3144.0,1.13,2.46,1.0,1
KNR159-5-36GGC,-46.47,-27.27,1268.0,0.24,3671.0,1.02,2.47,1.0,1
KNR159-5-36GGC,-46.47,-27.27,1268.0,0.28,4216.0,1.08,2.44,1.0,1
KNR159-5-36GGC,-46.47,-27.27,1268.0,0.32,4838.0,1.13,2.45,1.0,1
KNR159-5-36GGC,-46.47,-27.27,1268.0,0.36,5450.0,0.7,2.57,1.0,1
KNR159-5-36GGC,-46.47,-27.27,1268.0,0.4,6075.0,0.91,2.53,1.0,1
KNR159-5-36GGC,-46.47,-27.27,1268.0,0.44,6729.0,1.02,2.65,1.0,1
KNR159-5-36GGC,-46.47,-27.27,1268.0,0.48,7375.0,0.93,2.48,1.0,1
KNR159-5-36GGC,-46.47,-27.27,1268.0,0.52,8010.0,1.05,2.68,1.0,1
KNR159-5-36GGC,-46.47,-27.27,1268.0,0.56,8663.0,0.99,2.69,1.0,1
KNR159-5-36GGC,-46.47,-27.27,1268.0,0.6,9740.0,0.95,2.88,1.0,1
KNR159-5-36GGC,-46.47,-27.27,1268.0,0.64,10701.0,0.96,2.66,1.0,1
KNR159-5-36GGC,-46.47,-27.27,1268.0,0.68,11424.0,1.05,2.72,1.0,1
KNR159-5-36GGC,-46.47,-27.27,1268.0,0.72,11862.0,0.86,3.15,1.0,1
KNR159-5-36GGC,-46.47,-27.27,1268.0,0.8,12631.0,0.93,2.84,1.0,1
KNR159-5-36GGC,-46.47,-27.27,1268.0,0.84,12971.0,0.98,2.96,1.0,1
KNR159-5-36GGC,-46.47,-27.27,1268.0,0.88,13295.0,0.87,3.28,1.0,1
KNR159-5-36GGC,-46.47,-27.27,1268.0,0.92,13623.0,0.86,3.22,1.0,1
KNR159-5-36GGC,-46.47,-27.27,1268.0,0.96,14067.0,0.77,3.49,1.0,1
KNR159-5-36GGC,-46.47,-27.27,1268.0,1.0,14503.0,0.67,3.61,1.0,1
KNR159-5-36GGC,-46.47,-27.27,1268.0,1.04,14979.0,0.73,3.57,1.0,1
KNR159-5-36GGC,-46.47,-27.27,1268.0,1.08,15240.0,0.72,3.8,1.0,1
KNR159-5-36GGC,-46.47,-27.27,1268.0,1.12,15467.0,0.86,3.72,1.0,1
KNR159-5-36GGC,-46.47,-27.27,1268.0,1.16,15707.0,0.72,3.75,1.0,1
KNR159-5-36GGC,-46.47,-27.27,1268.0,1.2,15942.0,0.6,3.86,1.0,1
KNR159-5-36GGC,-46.47,-27.27,1268.0,1.24,16167.000000000002,0.56,3.92,1.0,1
KNR159-5-36GGC,-46.47,-27.27,1268.0,1.28,16369.0,0.76,3.98,1.0,1
KNR159-5-36GGC,-46.47,-27.27,1268.0,1.32,16581.0,0.57,3.95,1.0,1
KNR159-5-36GGC,-46.47,-27.27,1268.0,1.36,16810.0,0.44,3.93,1.0,1
KNR159-5-36GGC,-46.47,-27.27,1268.0,1.41,17107.0,0.62,3.98,1.0,1
KNR159-5-36GGC,-46.47,-27.27,1268.0,1.44,17369.0,0.41,4.16,1.0,1
KNR159-5-36GGC,-46.47,-27.27,1268.0,1.48,17734.0,0.53,4.28,1.0,1
KNR159-5-36GGC,-46.47,-27.27,1268.0,1.52,18097.0,0.64,4.14,1.0,1
KNR159-5-36GGC,-46.47,-27.27,1268.0,1.56,18462.0,0.51,4.24,1.0,1
KNR159-5-36GGC,-46.47,-27.27,1268.0,1.6,18825.0,0.53,4.14,1.0,1
KNR159-5-36GGC,-46.47,-27.27,1268.0,1.64,19190.0,0.51,4.2,1.0,1
KNR159-5-36GGC,-46.47,-27.27,1268.0,1.68,19547.0,0.65,4.22,1.0,1
KNR159-5-36GGC,-46.47,-27.27,1268.0,1.72,19901.0,0.59,4.26,1.0,1
KNR159-5-36GGC,-46.47,-27.27,1268.0,1.76,20256.0,0.56,4.17,1.0,1
KNR159-5-36GGC,-46.47,-27.27,1268.0,1.8,20612.0,0.57,4.21,1.0,1
KNR159-5-36GGC,-46.47,-27.27,1268.0,1.84,20968.0,0.5,3.91,1.0,1
KNR159-5-36GGC,-46.47,-27.27,1268.0,1.88,21320.0,0.64,4.16,1.0,1
KNR159-5-36GGC,-46.47,-27.27,1268.0,1.92,21673.0,0.69,4.11,1.0,1
KNR159-5-36GGC,-46.47,-27.27,1268.0,1.96,22024.0,0.66,4.13,1.0,1
KNR159-5-36GGC,-46.47,-27.27,1268.0,2.0,22384.0,0.37,3.97,1.0,1
KNR159-5-36GGC,-46.47,-27.27,1268.0,2.04,22429.0,0.44,3.72,1.0,1
MD95-2040,-9.9,40.6,2465.0,0.02,11642.0,0.99,,1.0,1
MD95-2040,-9.9,40.6,2465.0,1.4,11718.0,0.78,,1.0,1
MD95-2040,-9.9,40.6,2465.0,1.43,11833.0,0.62,,1.0,1
MD95-2040,-9.9,40.6,2465.0,1.46,11944.0,0.56,,1.0,1
MD95-2040,-9.9,40.6,2465.0,1.49,12066.0,0.58,,1.0,1
MD95-2040,-9.9,40.6,2465.0,1.58,12443.0,0.82,,1.0,1
MD95-2040,-9.9,40.6,2465.0,1.67,12808.0,0.77,,1.0,1
MD95-2040,-9.9,40.6,2465.0,1.7,12930.0,0.66,,1.0,1
MD95-2040,-9.9,40.6,2465.0,1.73,13047.0,0.68,,1.0,1
MD95-2040,-9.9,40.6,2465.0,1.76,13160.0,0.57,,1.0,1
MD95-2040,-9.9,40.6,2465.0,1.79,13273.0,0.6,,1.0,1
MD95-2040,-9.9,40.6,2465.0,1.82,13384.0,0.67,,1.0,1
MD95-2040,-9.9,40.6,2465.0,1.85,13499.0,0.76,,1.0,1
MD95-2040,-9.9,40.6,2465.0,1.88,13615.0,0.48,,1.0,1
MD95-2040,-9.9,40.6,2465.0,1.91,13732.0,0.73,,1.0,1
MD95-2040,-9.9,40.6,2465.0,1.92,13771.0,0.56,,1.0,1
MD95-2040,-9.9,40.6,2465.0,1.94,13847.0,0.69,,1.0,1
MD95-2040,-9.9,40.6,2465.0,1.95,13886.0,0.67,,1.0,1
MD95-2040,-9.9,40.6,2465.0,1.97,13965.0,0.66,,1.0,1
MD95-2040,-9.9,40.6,2465.0,1.98,14005.0,0.15,,1.0,1
MD95-2040,-9.9,40.6,2465.0,2.0,14084.0,0.71,,1.0,1
MD95-2040,-9.9,40.6,2465.0,2.03,14197.0,0.7,,1.0,1
MD95-2040,-9.9,40.6,2465.0,2.04,14235.0,0.2,,1.0,1
MD95-2040,-9.9,40.6,2465.0,2.06,14314.0,0.72,,1.0,1
MD95-2040,-9.9,40.6,2465.0,2.09,14427.0,0.78,,1.0,1
MD95-2040,-9.9,40.6,2465.0,2.1,14464.0,0.65,,1.0,1
MD95-2040,-9.9,40.6,2465.0,2.12,14541.0,0.38,,1.0,1
MD95-2040,-9.9,40.6,2465.0,2.15,14671.0,0.83,,1.0,1
MD95-2040,-9.9,40.6,2465.0,2.16,14723.0,0.45,,1.0,1
MD95-2040,-9.9,40.6,2465.0,2.18,14837.0,0.69,,1.0,1
MD95-2040,-9.9,40.6,2465.0,2.21,15063.0,0.72,,1.0,1
MD95-2040,-9.9,40.6,2465.0,2.22,15165.0,0.03,,1.0,1
MD95-2040,-9.9,40.6,2465.0,2.24,15246.0,0.18,,1.0,1
MD95-2040,-9.9,40.6,2465.0,2.27,15340.0,0.8,,1.0,1
MD95-2040,-9.9,40.6,2465.0,2.28,15370.0,0.01,,1.0,1
MD95-2040,-9.9,40.6,2465.0,2.3,15423.0,0.12,,1.0,1
MD95-2040,-9.9,40.6,2465.0,2.33,15506.0,0.24,,1.0,1
MD95-2040,-9.9,40.6,2465.0,2.34,15536.0,-0.04,,1.0,1
MD95-2040,-9.9,40.6,2465.0,2.36,15600.0,0.3,,1.0,1
MD95-2040,-9.9,40.6,2465.0,2.39,15694.0,0.1,,1.0,1
MD95-2040,-9.9,40.6,2465.0,2.4,15725.0,0.02,,1.0,1
MD95-2040,-9.9,40.6,2465.0,2.42,15773.0,0.78,,1.0,1
MD95-2040,-9.9,40.6,2465.0,2.46,15868.0,0.15,,1.0,1
MD95-2040,-9.9,40.6,2465.0,2.48,15914.0,0.11,,1.0,1
MD95-2040,-9.9,40.6,2465.0,2.51,15982.0,0.02,,1.0,1
MD95-2040,-9.9,40.6,2465.0,2.54,16047.999999999998,0.22,,1.0,1
MD95-2040,-9.9,40.6,2465.0,2.56,16090.0,-0.18,,1.0,1
MD95-2040,-9.9,40.6,2465.0,2.57,16111.0,0.03,,1.0,1
MD95-2040,-9.9,40.6,2465.0,2.58,16132.000000000002,-0.06,,1.0,1
MD95-2040,-9.9,40.6,2465.0,2.6,16170.000000000002,0.86,,1.0,1
MD95-2040,-9.9,40.6,2465.0,2.62,16209.0,-0.05,,1.0,1
MD95-2040,-9.9,40.6,2465.0,2.63,16230.0,0.02,,1.0,1
MD95-2040,-9.9,40.6,2465.0,2.66,16291.0,0.08,,1.0,1
MD95-2040,-9.9,40.6,2465.0,2.68,16332.999999999998,-0.16,,1.0,1
MD95-2040,-9.9,40.6,2465.0,2.78,16559.0,0.12,,1.0,1
MD95-2040,-9.9,40.6,2465.0,2.81,16722.0,0.12,,1.0,1
MD95-2040,-9.9,40.6,2465.0,2.87,16983.0,0.23,,1.0,1
MD95-2040,-9.9,40.6,2465.0,2.89,17054.0,-0.05,,1.0,1
MD95-2040,-9.9,40.6,2465.0,2.9,17090.0,0.17,,1.0,1
MD95-2040,-9.9,40.6,2465.0,2.93,17174.0,-0.04,,1.0,1
MD95-2040,-9.9,40.6,2465.0,2.96,17247.0,0.41,,1.0,1
MD95-2040,-9.9,40.6,2465.0,2.99,17317.0,0.39,,1.0,1
MD95-2040,-9.9,40.6,2465.0,3.02,17385.0,0.46,,1.0,1
MD95-2040,-9.9,40.6,2465.0,3.06,17480.0,0.59,,1.0,1
MD95-2040,-9.9,40.6,2465.0,3.08,17531.0,0.59,,1.0,1
MD95-2040,-9.9,40.6,2465.0,3.11,17617.0,0.09,,1.0,1
MD95-2040,-9.9,40.6,2465.0,3.12,17647.0,0.66,,1.0,1
MD95-2040,-9.9,40.6,2465.0,3.17,17809.0,0.4,,1.0,1
MD95-2040,-9.9,40.6,2465.0,3.18,17842.0,0.53,,1.0,1
MD95-2040,-9.9,40.6,2465.0,3.2,17907.0,0.63,,1.0,1
MD95-2040,-9.9,40.6,2465.0,3.24,18040.0,0.6,,1.0,1
MD95-2040,-9.9,40.6,2465.0,3.26,18107.0,0.46,,1.0,1
MD95-2040,-9.9,40.6,2465.0,3.3,18239.0,0.47,,1.0,1
MD95-2040,-9.9,40.6,2465.0,3.32,18304.0,0.51,,1.0,1
MD95-2040,-9.9,40.6,2465.0,3.36,18437.0,0.52,,1.0,1
MD95-2040,-9.9,40.6,2465.0,3.38,18504.0,0.28,,1.0,1
MD95-2040,-9.9,40.6,2465.0,3.47,18803.0,0.46,,1.0,1
MD95-2040,-9.9,40.6,2465.0,3.62,19303.0,0.59,,1.0,1
MD95-2040,-9.9,40.6,2465.0,3.77,19799.0,0.06,,1.0,1
MD95-2040,-9.9,40.6,2465.0,3.86,20098.0,0.42,,1.0,1
MD95-2040,-9.9,40.6,2465.0,3.92,20296.0,0.26,,1.0,1
MD95-2040,-9.9,40.6,2465.0,3.98,20492.0,0.64,,1.0,1
MD95-2040,-9.9,40.6,2465.0,4.04,20692.0,0.5,,1.0,1
MD95-2040,-9.9,40.6,2465.0,4.07,20792.0,0.25,,1.0,1
MD95-2040,-9.9,40.6,2465.0,4.1,20892.0,0.85,,1.0,1
MD95-2040,-9.9,40.6,2465.0,4.13,20992.0,0.13,,1.0,1
MD95-2040,-9.9,40.6,2465.0,4.16,21092.0,0.3,,1.0,1
MD95-2040,-9.9,40.6,2465.0,4.19,21192.0,0.29,,1.0,1
MD95-2040,-9.9,40.6,2465.0,4.22,21294.0,0.19,,1.0,1
MD95-2040,-9.9,40.6,2465.0,4.25,21391.0,0.71,,1.0,1
MD95-2040,-9.9,40.6,2465.0,4.28,21491.0,0.41,,1.0,1
MD95-2040,-9.9,40.6,2465.0,4.31,21591.0,0.96,,1.0,1
MD95-2040,-9.9,40.6,2465.0,4.37,21786.0,0.41,,1.0,1
MD95-2040,-9.9,40.6,2465.0,4.4,21890.0,0.26,,1.0,1
MD95-2040,-9.9,40.6,2465.0,4.43,21989.0,1.39,,1.0,1
MD95-2040,-9.9,40.6,2465.0,4.46,22087.0,1.46,,1.0,1
MD95-2040,-9.9,40.6,2465.0,4.49,22185.0,0.61,,1.0,1
MD95-2040,-9.9,40.6,2465.0,4.52,22282.0,0.13,,1.0,1
MD95-2040,-9.9,40.6,2465.0,4.55,22380.0,1.07,,1.0,1
MD95-2040,-9.9,40.6,2465.0,4.67,22777.0,0.54,,1.0,1
MD95-2040,-9.9,40.6,2465.0,4.7,22879.0,1.55,,1.0,1
MD95-2040,-9.9,40.6,2465.0,4.73,22975.0,0.72,,1.0,1
MD95-2040,-9.9,40.6,2465.0,4.76,23074.0,0.49,,1.0,1
MD95-2040,-9.9,40.6,2465.0,4.79,23171.0,0.68,,1.0,1
MD95-2040,-9.9,40.6,2465.0,4.85,23355.0,-0.03,,1.0,1
MD95-2040,-9.9,40.6,2465.0,4.88,23435.0,0.6,,1.0,1
MD95-2040,-9.9,40.6,2465.0,4.94,23581.0,0.12,,1.0,1
MD95-2040,-9.9,40.6,2465.0,5.03,23788.0,0.07,,1.0,1
MD95-2040,-9.9,40.6,2465.0,5.06,23860.0,0.53,,1.0,1
MD95-2040,-9.9,40.6,2465.0,5.18,24145.0,0.31,,1.0,1
MD95-2040,-9.9,40.6,2465.0,5.19,24167.0,0.3,,1.0,1
MD95-2040,-9.9,40.6,2465.0,5.21,24208.0,0.32,,1.0,1
MD95-2040,-9.9,40.6,2465.0,5.3,24389.0,0.34,,1.0,1
MD95-2040,-9.9,40.6,2465.0,5.33,24449.0,0.97,,1.0,1
MD95-2040,-9.9,40.6,2465.0,5.36,24504.0,0.43,,1.0,1
MD95-2040,-9.9,40.6,2465.0,5.39,24559.0,0.09,,1.0,1
MD95-2040,-9.9,40.6,2465.0,5.45,24672.0,-0.17,,1.0,1
MD95-2040,-9.9,40.6,2465.0,5.48,24727.0,0.88,,1.0,1
MD95-2040,-9.9,40.6,2465.0,5.51,24785.0,0.17,,1.0,1
MD95-2040,-9.9,40.6,2465.0,5.54,24843.0,0.31,,1.0,1
MD95-2040,-9.9,40.6,2465.0,5.57,24903.0,0.05,,1.0,1
MD95-2040,-9.9,40.6,2465.0,5.6,24967.0,0.12,,1.0,1
MD95-2040,-9.9,40.6,2465.0,5.63,25034.0,1.06,,1.0,1
MD95-2040,-9.9,40.6,2465.0,5.66,25110.0,0.54,,1.0,1
MD95-2040,-9.9,40.6,2465.0,5.69,25192.0,0.02,,1.0,1
MD95-2040,-9.9,40.6,2465.0,5.72,25281.0,0.27,,1.0,1
MD95-2040,-9.9,40.6,2465.0,5.75,25372.0,-0.02,,1.0,1
MD95-2040,-9.9,40.6,2465.0,5.78,25463.0,0.0,,1.0,1
MD95-2040,-9.9,40.6,2465.0,5.81,25563.0,0.52,,1.0,1
MD95-2040,-9.9,40.6,2465.0,5.84,25660.0,0.13,,1.0,1
MD95-2040,-9.9,40.6,2465.0,5.9,25854.0,0.29,,1.0,1
MD95-2040,-9.9,40.6,2465.0,5.93,25952.0,0.08,,1.0,1
MD95-2040,-9.9,40.6,2465.0,5.96,26050.0,0.32,,1.0,1
MD95-2040,-9.9,40.6,2465.0,6.02,26239.0,0.16,,1.0,1
MD95-2040,-9.9,40.6,2465.0,6.05,26333.0,0.18,,1.0,1
MD95-2040,-9.9,40.6,2465.0,6.08,26427.0,0.09,,1.0,1
MD95-2040,-9.9,40.6,2465.0,6.11,26520.0,0.06,,1.0,1
MD95-2040,-9.9,40.6,2465.0,6.15,26647.0,0.28,,1.0,1
MD95-2040,-9.9,40.6,2465.0,6.17,26712.0,0.1,,1.0,1
MD95-2040,-9.9,40.6,2465.0,6.2,26807.0,0.33,,1.0,1
MD95-2040,-9.9,40.6,2465.0,6.26,26999.0,0.16,,1.0,1
MD95-2040,-9.9,40.6,2465.0,6.27,27031.0,0.23,,1.0,1
MD95-2040,-9.9,40.6,2465.0,6.29,27097.0,0.09,,1.0,1
MD95-2040,-9.9,40.6,2465.0,6.35,27299.0,0.22,,1.0,1
MD95-2040,-9.9,40.6,2465.0,6.38,27401.0,0.46,,1.0,1
MD95-2040,-9.9,40.6,2465.0,6.41,27503.0,0.53,,1.0,1
MD95-2040,-9.9,40.6,2465.0,6.47,27706.0,0.05,,1.0,1
MD95-2040,-9.9,40.6,2465.0,6.5,27810.0,0.47,,1.0,1
MD95-2040,-9.9,40.6,2465.0,6.56,28017.0,0.85,,1.0,1
MD95-2040,-9.9,40.6,2465.0,6.59,28113.0,0.18,,1.0,1
MD95-2040,-9.9,40.6,2465.0,6.65,28306.0,1.05,,1.0,1
MD95-2040,-9.9,40.6,2465.0,6.71,28498.0,0.67,,1.0,1
MD95-2040,-9.9,40.6,2465.0,6.74,28601.0,0.28,,1.0,1
MD95-2040,-9.9,40.6,2465.0,6.77,28701.0,0.72,,1.0,1
MD95-2040,-9.9,40.6,2465.0,6.83,28926.0,0.33,,1.0,1
MD95-2040,-9.9,40.6,2465.0,6.86,29044.0,0.65,,1.0,1
MD95-2040,-9.9,40.6,2465.0,6.89,29165.0,0.97,,1.0,1
MD95-2040,-9.9,40.6,2465.0,6.95,29404.0,0.59,,1.0,1
MD95-2040,-9.9,40.6,2465.0,7.01,29635.0,-0.06,,1.0,1
MD95-2040,-9.9,40.6,2465.0,7.07,29858.0,0.81,,1.0,1
MD95-2040,-9.9,40.6,2465.0,7.13,30100.0,0.54,,1.0,1
MD95-2040,-9.9,40.6,2465.0,7.16,30223.0,0.59,,1.0,1
MD95-2040,-9.9,40.6,2465.0,7.19,30347.0,0.16,,1.0,1
MD95-2040,-9.9,40.6,2465.0,7.25,30612.0,0.52,,1.0,1
MD95-2040,-9.9,40.6,2465.0,7.31,30944.0,0.53,,1.0,1
MD95-2040,-9.9,40.6,2465.0,7.34,31114.0,0.5,,1.0,1
MD95-2040,-9.9,40.6,2465.0,7.4,31455.0,0.56,,1.0,1
MD95-2040,-9.9,40.6,2465.0,7.46,31791.0,0.48,,1.0,1
MD95-2040,-9.9,40.6,2465.0,7.48,31902.0,0.32,,1.0,1
MD95-2040,-9.9,40.6,2465.0,7.58,32450.000000000004,0.55,,1.0,1
MD95-2040,-9.9,40.6,2465.0,7.6,32556.0,0.81,,1.0,1
MD95-2040,-9.9,40.6,2465.0,7.7,33103.0,0.4,,1.0,1
MD95-2040,-9.9,40.6,2465.0,7.75,33374.0,0.36,,1.0,1
MD95-2040,-9.9,40.6,2465.0,7.78,33539.0,0.49,,1.0,1
MD95-2040,-9.9,40.6,2465.0,7.82,33758.0,0.83,,1.0,1
MD95-2040,-9.9,40.6,2465.0,7.85,33920.0,0.06,,1.0,1
MD95-2040,-9.9,40.6,2465.0,7.88,34082.0,0.27,,1.0,1
MD95-2040,-9.9,40.6,2465.0,7.91,34244.0,0.32,,1.0,1
MD95-2040,-9.9,40.6,2465.0,7.94,34405.0,0.42,,1.0,1
MD95-2040,-9.9,40.6,2465.0,8.0,34730.0,0.2,,1.0,1
MD95-2040,-9.9,40.6,2465.0,8.03,34892.0,0.56,,1.0,1
MD95-2040,-9.9,40.6,2465.0,8.06,35050.0,0.6,,1.0,1
MD95-2040,-9.9,40.6,2465.0,8.18,35696.0,0.04,,1.0,1
MD95-2040,-9.9,40.6,2465.0,8.21,35860.0,0.66,,1.0,1
MD95-2040,-9.9,40.6,2465.0,8.3,36343.0,0.61,,1.0,1
MD95-2040,-9.9,40.6,2465.0,8.34,36558.0,0.63,,1.0,1
MD95-2040,-9.9,40.6,2465.0,8.36,36669.0,0.76,,1.0,1
MD95-2040,-9.9,40.6,2465.0,8.38,36780.0,0.67,,1.0,1
MD95-2040,-9.9,40.6,2465.0,8.42,37000.0,0.52,,1.0,1
MD95-2040,-9.9,40.6,2465.0,8.44,37114.0,0.49,,1.0,1
MD95-2040,-9.9,40.6,2465.0,8.48,37339.0,0.6,,1.0,1
MD95-2040,-9.9,40.6,2465.0,8.5,37452.0,0.74,,1.0,1
MD95-2040,-9.9,40.6,2465.0,8.51,37510.0,0.61,,1.0,1
MD95-2040,-9.9,40.6,2465.0,8.52,37568.0,0.35,,1.0,1
MD95-2040,-9.9,40.6,2465.0,8.54,37681.0,-0.39,,1.0,1
MD95-2040,-9.9,40.6,2465.0,8.57,37849.0,0.33,,1.0,1
MD95-2040,-9.9,40.6,2465.0,8.58,37907.0,0.33,,1.0,1
MD95-2040,-9.9,40.6,2465.0,8.6,38024.0,0.31,,1.0,1
MD95-2040,-9.9,40.6,2465.0,8.62,38144.0,0.49,,1.0,1
MD95-2040,-9.9,40.6,2465.0,8.64,38268.0,0.88,,1.0,1
MD95-2040,-9.9,40.6,2465.0,8.66,38394.0,0.33,,1.0,1
MD95-2040,-9.9,40.6,2465.0,8.67,38459.0,0.33,,1.0,1
MD95-2040,-9.9,40.6,2465.0,8.68,38522.0,0.55,,1.0,1
MD95-2040,-9.9,40.6,2465.0,8.69,38585.0,0.16,,1.0,1
MD95-2040,-9.9,40.6,2465.0,8.7,38653.0,0.16,,1.0,1
MD95-2040,-9.9,40.6,2465.0,8.75,38981.0,0.91,,1.0,1
MD95-2040,-9.9,40.6,2465.0,8.76,39046.0,0.06,,1.0,1
MD95-2040,-9.9,40.6,2465.0,8.8,39308.0,0.19,,1.0,1
MD95-2040,-9.9,40.6,2465.0,8.82,39439.0,0.02,,1.0,1
MD95-2040,-9.9,40.6,2465.0,8.84,39570.0,0.59,,1.0,1
MD95-2040,-9.9,40.6,2465.0,8.86,39700.0,0.51,,1.0,1
MD95-2040,-9.9,40.6,2465.0,8.9,39951.0,0.69,,1.0,1
MD95-2040,-9.9,40.6,2465.0,8.93,40146.0,0.61,,1.0,1
MD95-2040,-9.9,40.6,2465.0,8.94,40205.0,0.61,,1.0,1
MD95-2040,-9.9,40.6,2465.0,8.96,40329.0,0.31,,1.0,1
MD95-2040,-9.9,40.6,2465.0,8.98,40453.0,0.57,,1.0,1
MD95-2040,-9.9,40.6,2465.0,9.0,40574.0,0.65,,1.0,1
MD95-2040,-9.9,40.6,2465.0,9.02,40699.0,0.5,,1.0,1
MD95-2040,-9.9,40.6,2465.0,9.05,40888.0,0.52,,1.0,1
MD95-2040,-9.9,40.6,2465.0,9.06,40953.0,0.55,,1.0,1
MD95-2040,-9.9,40.6,2465.0,9.1,41211.0,0.41,,1.0,1
MD95-2040,-9.9,40.6,2465.0,9.11,41275.0,0.48,,1.0,1
MD95-2040,-9.9,40.6,2465.0,9.12,41338.0,0.49,,1.0,1
MD95-2040,-9.9,40.6,2465.0,9.17,41673.0,0.66,,1.0,1
MD95-2040,-9.9,40.6,2465.0,9.2,41872.0,0.48,,1.0,1
MD95-2040,-9.9,40.6,2465.0,9.25,42200.0,0.07,,1.0,1
MD95-2040,-9.9,40.6,2465.0,9.28,42400.0,0.58,,1.0,1
MD95-2040,-9.9,40.6,2465.0,9.32,42664.0,0.54,,1.0,1
MD95-2040,-9.9,40.6,2465.0,9.41,43261.0,0.25,,1.0,1
MD95-2040,-9.9,40.6,2465.0,9.62,44687.0,0.55,,1.0,1
MD95-2040,-9.9,40.6,2465.0,9.65,44882.0,0.18,,1.0,1
MD95-2040,-9.9,40.6,2465.0,9.75,45529.0,0.63,,1.0,1
MD95-2040,-9.9,40.6,2465.0,9.8,45852.0,0.86,,1.0,1
MD95-2040,-9.9,40.6,2465.0,9.86,46241.0,0.75,,1.0,1
MD95-2040,-9.9,40.6,2465.0,9.95,46756.0,0.43,,1.0,1
MD95-2040,-9.9,40.6,2465.0,9.98,46917.0,0.26,,1.0,1
MD95-2040,-9.9,40.6,2465.0,10.31,48533.0,0.15,,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.005,4432.0,1.25,2.65,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.1075,4542.0,1.32,2.55,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.1125,4762.5,1.32,2.66,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.1175,4983.5,1.35,2.55,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.1225,5206.0,1.34,2.69,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.1275,5430.0,1.23,2.51,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.1325,5654.25,1.18,2.6,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.1375,5878.75,1.17,2.44,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.1425,6101.999999999999,1.14,2.3,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.1475,6324.0,1.21,2.58,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.1525,6545.25,1.34,2.67,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.1575,6765.75,1.24,2.57,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.165,7091.5,1.2,2.82,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.1775,7643.75,0.98,2.58,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.1825,7871.5,1.01,2.85,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.1875,8102.5,1.04,2.52,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.1925,8334.0,1.19,2.74,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.2025,8790.75,0.89,2.53,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.2075,9008.25,0.94,2.7,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.2225,9621.0,1.06,2.79,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.2325,10019.5,0.93,2.73,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.245,10533.0,1.13,3.0,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.2525,10845.0,0.94,3.35,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.2575,11051.0,0.69,3.33,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.2625,11252.0,0.97,2.87,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.2675,11448.0,1.02,3.36,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.2725,11645.25,0.99,3.46,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.2775,11843.75,0.7,3.35,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.2825,12043.249999999998,0.57,3.35,1.0,1
KNR159-5-42JPC,-46.63,-27.76,2296.0,0.2875,12243.75,0.95,3.42,1.0,1
