Site,Longitude (degE),Latitude (degN),Site Depth (m),published_archival_depth (m),age_model (y BP),d13C (VPDB),d18O (VPDB),Taxon_flag,Ocean_flag(1=Atl.;2=Pac.;3=Ind.)
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,0.84,15040.0,0.28,3.59,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,0.86,15280.0,0.16,3.8,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,0.9,15805.0,0.21,3.74,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,0.92,16064.0,0.14,3.58,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,0.96,16753.0,0.16,4.13,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,0.98,17209.0,-0.27,4.14,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,1.0,17871.0,0.22,4.49,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,1.02,18434.0,0.25,4.28,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,1.04,18950.0,0.71,4.37,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,1.06,19460.0,0.38,4.46,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,1.08,19976.0,0.32,4.54,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,1.1,20400.0,0.7,4.37,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,1.12,20916.0,0.32,4.39,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,1.14,21428.0,0.4,4.34,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,1.16,21895.0,0.34,4.54,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,1.18,22248.0,0.35,4.55,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,1.2,22544.0,0.88,3.29,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,1.22,22832.0,0.37,4.51,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,1.24,23097.0,0.38,4.22,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,1.26,23314.0,0.34,4.18,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,1.28,23481.0,0.24,4.18,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,1.3,23638.0,0.4,4.43,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,1.34,23894.000000000004,-0.02,4.12,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,1.36,24012.0,0.18,4.27,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,1.38,24143.0,0.66,3.72,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,1.4,24292.0,0.55,4.21,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,1.42,24441.0,0.21,4.17,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,1.44,24590.0,0.44,3.73,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,1.46,24732.0,0.46,4.35,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,1.48,24836.0,0.37,4.19,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,1.5,24940.0,0.35,4.37,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,1.52,25043.000000000004,0.0,4.24,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,1.54,25147.0,0.6,4.28,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,1.56,25251.0,0.46,4.33,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,1.58,25359.0,0.35,4.33,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,1.6,25489.0,0.42,4.31,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,1.62,25618.000000000004,0.12,4.41,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,1.66,25866.0,0.19,4.1,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,1.68,25990.0,0.13,4.2,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,1.74,26452.0,0.42,4.15,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,1.8,26938.000000000004,0.26,4.23,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,1.82,27143.0,0.52,4.23,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,1.84,27362.0,0.9,4.31,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,1.86,27595.0,1.25,4.35,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,1.9,28114.0,0.74,4.09,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,1.92,28404.0,0.6,4.04,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,1.94,28694.000000000004,0.81,4.33,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,1.96,28949.0,0.81,4.27,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,1.98,29199.0,0.7,4.21,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,2.0,29442.0,-0.05,4.17,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,2.02,29683.000000000004,0.38,4.06,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,2.04,29949.0,0.81,4.19,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,2.06,30211.0,0.49,4.04,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,2.08,30475.0,0.39,4.06,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,2.1,30729.0,0.34,3.99,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,2.12,30952.0,0.92,4.27,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,2.14,31188.000000000004,0.87,3.94,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,2.16,31434.0,0.8,4.26,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,2.18,31658.0,0.75,4.25,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,2.2,31924.0,0.84,4.22,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,2.22,32179.000000000004,1.02,4.16,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,2.24,32469.0,0.62,4.0,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,2.26,32767.0,0.52,4.05,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,2.28,33097.0,0.37,4.06,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,2.3,33466.0,0.92,4.06,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,2.32,33711.0,0.8,4.09,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,2.34,33885.0,0.31,4.06,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,2.36,34053.00000000001,0.67,3.66,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,2.38,34217.0,0.51,3.72,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,2.4,34379.0,0.76,3.95,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,2.44,34711.0,0.47,3.78,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,2.46,34890.0,0.82,3.86,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,2.48,35065.0,0.21,3.67,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,2.5,35230.0,-0.08,3.72,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,2.52,35395.0,0.35,3.79,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,2.54,35600.0,0.38,3.64,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,2.56,35800.0,0.52,3.88,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,2.58,35983.00000000001,0.31,3.73,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,2.6,36156.0,0.5,3.25,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,2.62,36330.0,0.21,2.8,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,2.78,38149.0,0.51,3.85,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,2.8,38424.0,0.57,3.82,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,2.84,38922.0,0.29,3.98,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,2.86,39161.0,0.55,4.13,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,2.88,39375.0,0.74,3.95,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,2.9,39571.0,0.62,3.83,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,2.92,39759.0,0.51,4.1,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,2.94,39968.0,0.71,4.04,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,2.96,40177.0,0.64,3.85,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,2.98,40383.0,0.89,4.12,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,3.0,40578.0,0.73,4.04,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,3.02,40773.0,1.0,4.11,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,3.04,40977.0,0.65,4.11,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,3.06,41170.0,0.75,4.1,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,3.08,41363.0,0.78,4.15,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,3.1,41522.0,0.86,4.12,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,3.12,41696.99999999999,0.96,4.14,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,3.14,41891.99999999999,0.61,4.17,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,3.16,42107.0,0.9,4.18,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,3.18,42321.00000000001,0.9,4.22,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,3.2,42531.00000000001,0.71,4.0,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,3.22,42794.0,0.44,3.89,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,3.24,43130.0,0.62,3.88,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,3.26,43481.0,0.72,3.73,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,3.28,43770.0,1.0,3.97,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,3.3,43998.99999999999,0.75,3.93,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,3.32,44236.00000000001,0.84,4.05,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,3.34,44513.00000000001,0.73,4.01,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,3.36,44776.0,0.8,3.92,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,3.38,45033.0,0.55,3.55,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,3.4,45236.99999999999,0.74,3.56,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,3.42,45397.0,0.04,3.79,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,3.44,45582.0,0.38,3.66,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,3.46,45836.00000000001,0.26,3.91,1.0,1
IODP-303-U1308,-24.2341666667,49.8852777778,3883.0,3.48,46111.99999999999,0.17,4.03,1.0,1
SU90-03,-32.0,40.1,2475.0,0.0,231.34000000000003,1.31,,1.0,1
SU90-03,-32.0,40.1,2475.0,0.05,3369.1,1.22,,1.0,1
SU90-03,-32.0,40.1,2475.0,0.08,5070.0,1.33,,1.0,1
SU90-03,-32.0,40.1,2475.0,0.1,6173.9,1.32,,1.0,1
SU90-03,-32.0,40.1,2475.0,0.15,8993.0,1.31,,1.0,1
SU90-03,-32.0,40.1,2475.0,0.16,9277.6,1.09,,1.0,1
SU90-03,-32.0,40.1,2475.0,0.17,9533.9,1.26,,1.0,1
SU90-03,-32.0,40.1,2475.0,0.22,10581.0,1.09,,1.0,1
SU90-03,-32.0,40.1,2475.0,0.23,10710.999999999998,1.31,,1.0,1
SU90-03,-32.0,40.1,2475.0,0.25,10950.999999999998,1.24,,1.0,1
SU90-03,-32.0,40.1,2475.0,0.27,11151.0,1.21,,1.0,1
SU90-03,-32.0,40.1,2475.0,0.29,11288.0,0.91,,1.0,1
SU90-03,-32.0,40.1,2475.0,0.31,11417.0,1.28,,1.0,1
SU90-03,-32.0,40.1,2475.0,0.32,11481.0,1.08,,1.0,1
SU90-03,-32.0,40.1,2475.0,0.34,11610.999999999998,1.04,,1.0,1
SU90-03,-32.0,40.1,2475.0,0.36,11767.999999999998,1.24,,1.0,1
SU90-03,-32.0,40.1,2475.0,0.38,11929.0,0.88,,1.0,1
SU90-03,-32.0,40.1,2475.0,0.4,12090.0,1.13,,1.0,1
SU90-03,-32.0,40.1,2475.0,0.42,12260.0,1.11,,1.0,1
SU90-03,-32.0,40.1,2475.0,0.44,12437.000000000002,1.13,,1.0,1
SU90-03,-32.0,40.1,2475.0,0.46,12614.0,1.22,,1.0,1
SU90-03,-32.0,40.1,2475.0,0.48,12796.0,0.83,,1.0,1
SU90-03,-32.0,40.1,2475.0,0.5,12982.999999999998,0.94,,1.0,1
SU90-03,-32.0,40.1,2475.0,0.52,13171.0,0.89,,1.0,1
SU90-03,-32.0,40.1,2475.0,0.54,13351.0,0.87,,1.0,1
SU90-03,-32.0,40.1,2475.0,0.56,13520.999999999998,1.15,,1.0,1
SU90-03,-32.0,40.1,2475.0,0.58,13692.0,1.18,,1.0,1
SU90-03,-32.0,40.1,2475.0,0.61,13940.0,1.04,,1.0,1
SU90-03,-32.0,40.1,2475.0,0.66,14491.0,0.66,,1.0,1
SU90-03,-32.0,40.1,2475.0,0.68,14785.0,1.0,,1.0,1
SU90-03,-32.0,40.1,2475.0,0.69,14940.999999999998,0.8,,1.0,1
SU90-03,-32.0,40.1,2475.0,0.71,15265.999999999998,1.35,,1.0,1
SU90-03,-32.0,40.1,2475.0,0.72,15436.0,1.04,,1.0,1
SU90-03,-32.0,40.1,2475.0,0.75,15939.0,0.68,,1.0,1
SU90-03,-32.0,40.1,2475.0,0.78,16327.000000000002,0.21,,1.0,1
SU90-03,-32.0,40.1,2475.0,0.8,16570.0,0.53,,1.0,1
SU90-03,-32.0,40.1,2475.0,0.82,16893.0,0.25,,1.0,1
SU90-03,-32.0,40.1,2475.0,0.83,17115.0,1.08,,1.0,1
SU90-03,-32.0,40.1,2475.0,0.84,17385.0,0.35,,1.0,1
SU90-03,-32.0,40.1,2475.0,0.86,17848.0,0.82,,1.0,1
SU90-03,-32.0,40.1,2475.0,0.88,18288.0,0.07,,1.0,1
SU90-03,-32.0,40.1,2475.0,0.9,18633.0,0.76,,1.0,1
SU90-03,-32.0,40.1,2475.0,0.94,19288.0,0.79,,1.0,1
SU90-03,-32.0,40.1,2475.0,0.95,19452.0,0.84,,1.0,1
SU90-03,-32.0,40.1,2475.0,0.97,19782.0,0.84,,1.0,1
SU90-03,-32.0,40.1,2475.0,1.0,20272.000000000004,0.49,,1.0,1
SU90-03,-32.0,40.1,2475.0,1.04,21171.0,0.99,,1.0,1
SU90-03,-32.0,40.1,2475.0,1.08,22084.0,0.49,,1.0,1
SU90-03,-32.0,40.1,2475.0,1.15,23388.0,0.07,,1.0,1
SU90-03,-32.0,40.1,2475.0,1.32,25469.0,1.24,,1.0,1
SU90-03,-32.0,40.1,2475.0,1.34,25702.0,0.95,,1.0,1
SU90-03,-32.0,40.1,2475.0,1.36,25928.0,0.85,,1.0,1
SU90-03,-32.0,40.1,2475.0,1.37,26034.000000000004,1.11,,1.0,1
SU90-03,-32.0,40.1,2475.0,1.41,26460.0,0.95,,1.0,1
SU90-03,-32.0,40.1,2475.0,1.45,26902.0,0.47,,1.0,1
SU90-03,-32.0,40.1,2475.0,1.52,28053.0,0.75,,1.0,1
SU90-03,-32.0,40.1,2475.0,1.58,29823.0,0.88,,1.0,1
SU90-03,-32.0,40.1,2475.0,1.6,30246.0,1.16,,1.0,1
SU90-03,-32.0,40.1,2475.0,1.64,30924.0,1.15,,1.0,1
SU90-03,-32.0,40.1,2475.0,1.65,31080.0,1.06,,1.0,1
SU90-03,-32.0,40.1,2475.0,1.67,31419.0,0.52,,1.0,1
SU90-03,-32.0,40.1,2475.0,1.69,31726.0,0.68,,1.0,1
SU90-03,-32.0,40.1,2475.0,1.72,32155.0,0.54,,1.0,1
SU90-03,-32.0,40.1,2475.0,1.75,32557.0,0.49,,1.0,1
SU90-03,-32.0,40.1,2475.0,1.77,32821.99999999999,1.15,,1.0,1
SU90-03,-32.0,40.1,2475.0,1.82,33882.0,1.18,,1.0,1
SU90-03,-32.0,40.1,2475.0,1.86,34770.0,0.84,,1.0,1
SU90-03,-32.0,40.1,2475.0,1.89,36049.0,1.0,,1.0,1
SU90-03,-32.0,40.1,2475.0,1.93,37580.99999999999,0.92,,1.0,1
SU90-03,-32.0,40.1,2475.0,1.95,38074.0,1.3,,1.0,1
SU90-03,-32.0,40.1,2475.0,1.96,38389.0,0.54,,1.0,1
SU90-03,-32.0,40.1,2475.0,1.97,38680.0,0.72,,1.0,1
SU90-03,-32.0,40.1,2475.0,1.98,38926.0,0.75,,1.0,1
SU90-03,-32.0,40.1,2475.0,1.99,39171.0,1.2,,1.0,1
SU90-03,-32.0,40.1,2475.0,2.0,39369.0,1.01,,1.0,1
SU90-03,-32.0,40.1,2475.0,2.02,39709.0,1.19,,1.0,1
SU90-03,-32.0,40.1,2475.0,2.03,39888.00000000001,1.2,,1.0,1
SU90-03,-32.0,40.1,2475.0,2.04,40068.00000000001,1.25,,1.0,1
SU90-03,-32.0,40.1,2475.0,2.06,40395.0,1.19,,1.0,1
SU90-03,-32.0,40.1,2475.0,2.09,40803.00000000001,1.26,,1.0,1
SU90-03,-32.0,40.1,2475.0,2.13,41302.0,1.11,,1.0,1
SU90-03,-32.0,40.1,2475.0,2.16,41638.00000000001,1.0,,1.0,1
SU90-03,-32.0,40.1,2475.0,2.17,41744.0,0.88,,1.0,1
SU90-03,-32.0,40.1,2475.0,2.2,42130.0,1.27,,1.0,1
SU90-03,-32.0,40.1,2475.0,2.23,42556.00000000001,1.42,,1.0,1
SU90-03,-32.0,40.1,2475.0,2.27,43174.0,1.27,,1.0,1
SU90-03,-32.0,40.1,2475.0,2.3,43597.0,1.41,,1.0,1
SU90-03,-32.0,40.1,2475.0,2.31,43716.0,1.33,,1.0,1
SU90-03,-32.0,40.1,2475.0,2.33,43904.0,1.35,,1.0,1
SU90-03,-32.0,40.1,2475.0,2.35,44141.00000000001,1.39,,1.0,1
SU90-03,-32.0,40.1,2475.0,2.37,44453.99999999999,1.4,,1.0,1
SU90-03,-32.0,40.1,2475.0,2.39,44793.0,1.26,,1.0,1
SU90-03,-32.0,40.1,2475.0,2.4,45006.0,1.31,,1.0,1
SU90-03,-32.0,40.1,2475.0,2.41,45243.0,1.41,,1.0,1
SU90-03,-32.0,40.1,2475.0,2.43,45755.0,1.58,,1.0,1
KNR159-5-125GGC,-45.08,-29.53,3589.0,0.115,5061.0,0.74,3.16,7.0,1
KNR159-5-125GGC,-45.08,-29.53,3589.0,0.155,7905.0,0.69,3.19,7.0,1
KNR159-5-125GGC,-45.08,-29.53,3589.0,0.195,10143.0,0.48,4.23,7.0,1
KNR159-5-125GGC,-45.08,-29.53,3589.0,0.235,12382.0,-0.11,3.9,7.0,1
KNR159-5-125GGC,-45.08,-29.53,3589.0,0.255,12764.0,-0.17,4.23,7.0,1
KNR159-5-125GGC,-45.08,-29.53,3589.0,0.445,16396.0,0.07,4.59,7.0,1
KNR159-5-125GGC,-45.08,-29.53,3589.0,0.475,16898.2,-0.48,4.87,7.0,1
KNR159-5-125GGC,-45.08,-29.53,3589.0,0.495,17233.0,-0.02,4.98,7.0,1
KNR159-5-125GGC,-45.08,-29.53,3589.0,0.535,17530.0,-0.07,4.62,7.0,1
KNR159-5-125GGC,-45.08,-29.53,3589.0,0.545,17638.0,0.08,4.78,7.0,1
KNR159-5-125GGC,-45.08,-29.53,3589.0,0.565,17854.0,-0.36,4.72,7.0,1
KNR159-5-125GGC,-45.08,-29.53,3589.0,0.577,17984.0,-0.09,4.84,7.0,1
KNR159-5-125GGC,-45.08,-29.53,3589.0,0.655,18828.0,0.09,4.67,7.0,1
KNR159-5-125GGC,-45.08,-29.53,3589.0,0.675,19044.0,-0.15,4.57,7.0,1
KNR159-5-125GGC,-45.08,-29.53,3589.0,0.73,19413.0,-0.12,4.68,7.0,1
KNR159-5-125GGC,-45.08,-29.53,3589.0,0.775,19715.0,0.12,4.83,7.0,1
KNR159-5-125GGC,-45.08,-29.53,3589.0,0.815,19762.0,0.28,4.69,7.0,1
KNR159-5-125GGC,-45.08,-29.53,3589.0,0.86,20467.0,-0.3,4.69,7.0,1
KNR159-5-125GGC,-45.08,-29.53,3589.0,0.875,20702.0,0.21,4.78,7.0,1
KNR159-5-125GGC,-45.08,-29.53,3589.0,0.995,21967.0,0.05,4.84,7.0,1
KNR159-5-125GGC,-45.08,-29.53,3589.0,1.035,22389.0,0.12,4.59,7.0,1
GIK23417-1,-19.4,50.7,3850.0,0.02,18.51,0.77,2.64,1.0,1
GIK23417-1,-19.4,50.7,3850.0,0.05,1164.1999999999998,0.68,2.24,1.0,1
GIK23417-1,-19.4,50.7,3850.0,0.1,2384.9,0.82,2.65,1.0,1
GIK23417-1,-19.4,50.7,3850.0,0.125,3026.0000000000005,0.8,2.75,1.0,1
GIK23417-1,-19.4,50.7,3850.0,0.15,3667.6,0.92,2.64,1.0,1
GIK23417-1,-19.4,50.7,3850.0,0.175,4255.200000000001,0.81,2.75,1.0,1
GIK23417-1,-19.4,50.7,3850.0,0.2,4825.8,0.97,2.75,1.0,1
GIK23417-1,-19.4,50.7,3850.0,0.225,5376.0,0.84,2.78,1.0,1
GIK23417-1,-19.4,50.7,3850.0,0.25,5935.6,0.79,2.66,1.0,1
GIK23417-1,-19.4,50.7,3850.0,0.275,6484.4,0.65,2.81,1.0,1
GIK23417-1,-19.4,50.7,3850.0,0.3,7072.099999999999,0.99,2.61,1.0,1
GIK23417-1,-19.4,50.7,3850.0,0.325,7599.8,0.68,2.65,1.0,1
GIK23417-1,-19.4,50.7,3850.0,0.375,8506.199999999999,0.96,2.74,1.0,1
GIK23417-1,-19.4,50.7,3850.0,0.4,8928.1,0.95,2.84,1.0,1
GIK23417-1,-19.4,50.7,3850.0,0.425,9339.7,0.71,2.86,1.0,1
GIK23417-1,-19.4,50.7,3850.0,0.45,9751.9,0.45,2.98,1.0,1
GIK23417-1,-19.4,50.7,3850.0,0.475,10129.0,0.93,2.79,1.0,1
GIK23417-1,-19.4,50.7,3850.0,0.5,10495.0,0.33,2.74,1.0,1
GIK23417-1,-19.4,50.7,3850.0,0.525,10867.0,0.15,2.34,1.0,1
GIK23417-1,-19.4,50.7,3850.0,0.55,11187.999999999998,0.65,2.99,1.0,1
GIK23417-1,-19.4,50.7,3850.0,0.575,11544.0,0.44,3.19,1.0,1
GIK23417-1,-19.4,50.7,3850.0,0.6,11910.0,0.62,3.39,1.0,1
GIK23417-1,-19.4,50.7,3850.0,0.625,12293.0,0.54,3.14,1.0,1
GIK23417-1,-19.4,50.7,3850.0,0.65,12699.000000000002,0.38,3.43,1.0,1
GIK23417-1,-19.4,50.7,3850.0,0.675,13130.0,0.31,3.67,1.0,1
GIK23417-1,-19.4,50.7,3850.0,0.7,13535.0,0.68,3.7,1.0,1
GIK23417-1,-19.4,50.7,3850.0,0.725,13900.0,0.4,3.71,1.0,1
GIK23417-1,-19.4,50.7,3850.0,0.75,14197.000000000002,0.48,3.67,1.0,1
GIK23417-1,-19.4,50.7,3850.0,0.775,14502.0,0.3,3.44,1.0,1
GIK23417-1,-19.4,50.7,3850.0,0.85,15395.0,0.25,3.58,1.0,1
GIK23417-1,-19.4,50.7,3850.0,0.875,15695.0,0.07,3.86,1.0,1
GIK23417-1,-19.4,50.7,3850.0,0.925,16154.0,0.16,4.33,1.0,1
GIK23417-1,-19.4,50.7,3850.0,0.95,16344.999999999998,0.07,4.15,1.0,1
GIK23417-1,-19.4,50.7,3850.0,0.975,16512.999999999996,0.12,4.51,1.0,1
GIK23417-1,-19.4,50.7,3850.0,1.075,17308.0,0.52,4.31,1.0,1
GIK23417-1,-19.4,50.7,3850.0,1.15,18082.0,0.04,4.62,1.0,1
GIK23417-1,-19.4,50.7,3850.0,1.175,18338.0,0.01,4.4,1.0,1
GIK23417-1,-19.4,50.7,3850.0,1.2,18576.0,0.32,4.63,1.0,1
GIK23417-1,-19.4,50.7,3850.0,1.225,18813.0,0.21,4.61,1.0,1
GIK23417-1,-19.4,50.7,3850.0,1.25,19040.0,0.14,4.57,1.0,1
GIK23417-1,-19.4,50.7,3850.0,1.35,19990.0,0.15,4.56,1.0,1
GIK23417-1,-19.4,50.7,3850.0,1.375,20228.0,0.32,4.54,1.0,1
GIK23417-1,-19.4,50.7,3850.0,1.4,20487.0,0.45,4.26,1.0,1
GIK23417-1,-19.4,50.7,3850.0,1.425,20781.0,0.2,4.52,1.0,1
GIK23417-1,-19.4,50.7,3850.0,1.45,21074.0,0.11,4.48,1.0,1
GIK23417-1,-19.4,50.7,3850.0,1.475,21364.0,0.05,4.36,1.0,1
GIK23417-1,-19.4,50.7,3850.0,1.5,21653.000000000004,0.28,4.49,1.0,1
GIK23417-1,-19.4,50.7,3850.0,1.525,21897.0,0.21,4.52,1.0,1
GIK23417-1,-19.4,50.7,3850.0,1.625,22734.0,0.0,4.02,1.0,1
GIK23417-1,-19.4,50.7,3850.0,1.89,24559.0,0.15,4.17,1.0,1
GIK23417-1,-19.4,50.7,3850.0,1.9,24634.0,0.82,3.95,1.0,1
GIK23417-1,-19.4,50.7,3850.0,1.925,24790.0,0.35,4.08,1.0,1
GIK23417-1,-19.4,50.7,3850.0,1.95,24921.0,0.16,4.15,1.0,1
GIK23417-1,-19.4,50.7,3850.0,1.99,25131.0,-0.1,4.13,1.0,1
GIK23417-1,-19.4,50.7,3850.0,2.025,25321.0,-0.05,4.24,1.0,1
GIK23417-1,-19.4,50.7,3850.0,2.05,25485.0,0.27,3.93,1.0,1
GIK23417-1,-19.4,50.7,3850.0,2.125,26116.0,0.14,4.38,1.0,1
GIK23417-1,-19.4,50.7,3850.0,2.15,26361.0,0.06,4.14,1.0,1
GIK23417-1,-19.4,50.7,3850.0,2.225,27311.0,0.22,4.44,1.0,1
GIK23417-1,-19.4,50.7,3850.0,2.25,27867.0,0.18,4.13,1.0,1
GIK23417-1,-19.4,50.7,3850.0,2.35,29920.0,0.21,3.83,1.0,1
