Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_95_percent(y BP),lower_95_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
GeoB9526,,1.68,15483.6806640625,,,15898.833984375,15028.833984375,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.69,15524.76953125,,,15936.5068359375,15082.5068359375,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.7,15565.7421875,,,15963.330078125,15130.330078125,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.71,15606.7265625,,,15991.154296875,15176.154296875,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.72,15647.703125,,,16027.978515625,15220.978515625,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.73,15688.60546875,,,16075.802734375,15253.802734375,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.74,15730.4580078125,,,16105.6650390625,15313.6650390625,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.75,15772.6982421875,,,16127.712890625,15373.712890625,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.76,15814.9775390625,,,16152.76171875,15429.76171875,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.77,15857.181640625,,,16190.8095703125,15480.8095703125,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.78,15899.474609375,,,16238.857421875,15510.857421875,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.79,15941.5732421875,,,16265.7080078125,15584.7080078125,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.8,15983.6298828125,,,16284.4248046875,15665.4248046875,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.81,16025.671875,,,16320.1416015625,15735.1416015625,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.82,16067.7431640625,,,16343.8583984375,15786.8583984375,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.83,16109.8466796875,,,16388.57421875,15834.5751953125,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.84,16152.0849609375,,,16425.888671875,15892.888671875,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.85,16194.53125,,,16455.177734375,15948.177734375,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.86,16236.9677734375,,,16495.46875,15991.4677734375,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.87,16279.37109375,,,16552.7578125,16014.7568359375,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.88,16321.791015625,,,16625.046875,16039.046875,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.89,16362.9853515625,,,16666.98046875,16082.9814453125,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.9,16403.333984375,,,16711.90625,16127.9072265625,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.91,16443.720703125,,,16761.83203125,16153.8330078125,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.92,16484.068359375,,,16817.7578125,16173.7587890625,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.93,16524.478515625,,,16882.68359375,16205.6845703125,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.94,16564.3359375,,,16934.283203125,16238.283203125,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.95,16603.857421875,,,16965.7890625,16278.7900390625,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.96,16643.357421875,,,17001.296875,16311.2978515625,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.97,16682.904296875,,,17047.8046875,16339.8056640625,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.98,16722.3984375,,,17099.3125,16369.3134765625,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.99,16762.265625,,,17138.986328125,16408.986328125,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,2,16802.384765625,,,17170.701171875,16455.701171875,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,2.01,16842.494140625,,,17208.4140625,16496.4140625,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,2.02,16882.591796875,,,17248.12890625,16534.12890625,3,Age model from Jonkers et al. (2020),,1
