# NOAA Paleoclimatology Program - Paleocean Site Data
# m952042s-tab.txt
# Complete Data
# File Created: 18-Jan-2005
#
#*********************************************************************************
# Please cite the contributor and the original publications when using these data
#*********************************************************************************
#
# Missing Values indicated by '-999'
#
# PI:             Nicholas J. Shackleton
# Core/Site:      MD952042
# Latitude:       37.48.00N	( 37.8)
# Longitude:      10.10.00W	( -10.16667)
# Water Depth(m): 3146
#
# Publications:
#   Shackleton, N.J., M.A. Hall, and E. Vincent. 2000. Phase relationships between
#     millennial scale events 64000 to 24000 years ago. Paleoceanography 15(6):565.
#------------------
#
# Description & Notes:
#   MD952042 High Resolution Oxygen and Carbon Isotope Data.
#   Data precision: better than .1 per mil. Chronostratigraphic information: direct
#   AMS and match to coral ages for events; GRIP Date of data generation: 1996. Please
#   note: tuning to GISP2 60-75 ka (GISP-matched agemod,
revised June 2002 at 68.72
#   ka)
#
# Variables:
#             depth         Depth (cm)
#             yrBP GRIP     radiocarbon years B.P. (Libby half-life; B.P. = 1950)
#             yrBP GISP     radiocarbon years B.P. (Libby half-life; B.P. = 1950)
#             d13Ch.eleg    delta C13 PDB (Hoeglundina elegans)
#             d18Ocwuell_corr             delta O18 PDB (benthic foraminifers) corrected to compare with Uvigerina spp.
#             d18Oh.eleg    delta O18 PDB (Hoeglundina elegans)
#             d13Cp.wuell   delta C13 PDB (Planulina wuellerstorfi)
#             d18Op.wuell   delta O18 PDB (Planulina wuellerstorfi)
#             d13Cg.bull    delta C13 PDB (Globigerina bulloides)
#             d18Og.bull    delta O18 PDB (Globigerina bulloides)
#             d13Cg.affin   delta C13 PDB (Globobulimina affinis)
#             d18Og.affin   delta O18 PDB (Globobulimina affinis)
#             d13Ccibid     delta C13 PDB (Cibicidoides sp.)
#             d18Ocibid     delta O18 PDB (Cibicidoides sp.)
#             d13Cu.pereg   delta C13 PDB (Uvigerina peregrina)
#             d18Ou.pereg   delta O18 PDB (Uvigerina peregrina)
#             d13Cm.barle   delta C13 PDB (Melonis barleanum)
#             d18Om.barle   delta O18 PDB (Melonis barleanum)
#
# CORE: MD952042
depth	yrBP GRIP	yrBP GISP	d13Ch.eleg	d18Ocwuell_corr	d18Oh.eleg	d13Cp.wuell	d18Op.wuell	d13Cg.bull	d18Og.bull	d13Cg.affin	d18Og.affin	d13Ccibid	d18Ocibid	d13Cu.pereg	d18Ou.pereg	d13Cm.barle	d18Om.barle	notes
452	-999	-999	-999	4.44	-999	-999	-999	-999	-999	-2.05	4.74	-2.05	4.74	-999	-999	-999	-999	MD95-2042M99/5090
452	-999	-999	-999	-999	-999	-999	-999	-0.78	2.24	-999	-999	-999	-999	-999	-999	-999	-999	S99/3591
456	-999	-999	-999	4.45	-999	-999	-999	-999	-999	-2.03	4.75	-2.03	4.75	-999	-999	-999	-999	MD95-2042M99/5089
456	-999	-999	-999	-999	-999	-999	-999	-0.73	2.35	-999	-999	-999	-999	-999	-999	-999	-999	S99/3592
460	-999	-999	-999	4.35	-999	-999	-999	-999	-999	-2.12	4.65	-2.12	4.65	-999	-999	-999	-999	MD95-2042M99/1217
460	-999	-999	-999	-999	-999	-999	-999	-1.07	2.19	-999	-999	-999	-999	-999	-999	-999	-999	S95/3904
464	-999	-999	-999	4.41	-999	-999	-999	-999	-999	-2.02	4.71	-2.02	4.71	-999	-999	-999	-999	MD95-2042M99/5088
464	-999	-999	-999	4.23	-999	0.04	3.59	-999	-999	-999	-999	0.04	3.59	-999	-999	-999	-999	MD95-2042M99/5087
464	-999	-999	-999	-999	-999	-999	-999	-0.79	2.16	-999	-999	-999	-999	-999	-999	-999	-999	S99/3593
468	-999	-999	-999	4.52	-999	-999	-999	-999	-999	-2.08	4.82	-2.08	4.82	-999	-999	-999	-999	MD95-2042M99/5086
468	-999	-999	-999	-999	-999	-999	-999	-0.82	2.16	-999	-999	-999	-999	-999	-999	-999	-999	S99/3594
470	-999	-999	-999	4.45	-999	-999	-999	-999	-999	-1.94	4.75	-1.94	4.75	-999	-999	-999	-999	MD95-2042M99/1218
470	-999	-999	-999	-999	-999	-999	-999	-0.67	2.3	-999	-999	-999	-999	-999	-999	-999	-999	P96/802
472	-999	-999	-999	4.53	-999	-999	-999	-999	-999	-1.96	4.83	-1.96	4.83	-999	-999	-999	-999	MD95-2042M99/5085
472	-999	-999	-999	-999	-999	-999	-999	-0.69	2.4	-999	-999	-999	-999	-999	-999	-999	-999	S99/3595
476	-999	-999	-999	4.69	-999	-999	-999	-999	-999	-1.85	4.99	-1.85	4.99	-999	-999	-999	-999	MD95-2042M99/5084
476	-999	-999	-999	-999	-999	-999	-999	-0.77	2.18	-999	-999	-999	-999	-999	-999	-999	-999	S99/3596
480	-999	-999	-999	4.92	-999	-999	-999	-999	-999	-1.91	5.22	-1.91	5.22	-999	-999	-999	-999	MD95-2042M99/1219
480	-999	-999	-999	-999	-999	-999	-999	-1.02	2	-999	-999	-999	-999	-999	-999	-999	-999	S95/3905
484	-999	-999	-999	4.77	-999	-999	-999	-999	-999	-1.87	5.07	-1.87	5.07	-999	-999	-999	-999	MD95-2042M99/5083
484	-999	-999	-999	-999	-999	-999	-999	-0.58	2.17	-999	-999	-999	-999	-999	-999	-999	-999	S99/3597
488	-999	-999	-999	4.78	-999	-999	-999	-999	-999	-1.89	5.08	-1.89	5.08	-999	-999	-999	-999	MD95-2042M99/5164
488	-999	-999	-999	4.38	-999	-999	-999	-999	-999	-1.96	4.68	-1.96	4.68	-999	-999	-999	-999	MD95-2042M99/5082
488	-999	-999	-999	4.67	-999	-999	-999	-999	-999	-1.92	4.97	-1.92	4.97	-999	-999	-999	-999	MD95-2042M99/5162
488	-999	-999	-999	4.56	-999	-999	-999	-999	-999	-1.59	4.86	-1.59	4.86	-999	-999	-999	-999	MD95-2042M99/5163
488	-999	-999	1.79	4.41	5.01	-999	-999	-999	-999	-999	-999	1.79	5.01	-999	-999	-999	-999	MD95-2042M99/5161
488	-999	-999	-999	4.6	-999	0.11	3.96	-999	-999	-999	-999	0.11	3.96	-999	-999	-999	-999	MD95-2042M99/5081
488	-999	-999	-999	-999	-999	-999	-999	-0.6	2.11	-999	-999	-999	-999	-999	-999	-999	-999	S99/3598
490	-999	-999	-999	4.64	-999	-999	-999	-999	-999	-2.13	4.94	-2.13	4.94	-999	-999	-999	-999	MD95-2042M99/1220
490	-999	-999	-999	-999	-999	-999	-999	-0.83	2.05	-999	-999	-999	-999	-999	-999	-999	-999	P96/803
492	-999	-999	-999	4.7	-999	-999	-999	-999	-999	-2.03	5	-2.03	5	-999	-999	-999	-999	MD95-2042M99/5080
492	-999	-999	-999	-999	-999	-999	-999	-0.77	2.5	-999	-999	-999	-999	-999	-999	-999	-999	S99/3599
496	-999	-999	-999	4.71	-999	-999	-999	-999	-999	-1.95	5.01	-1.95	5.01	-999	-999	-999	-999	MD95-2042M99/5079
500	-999	-999	-999	4.78	-999	-999	-999	-999	-999	-1.73	5.08	-1.73	5.08	-999	-999	-999	-999	MD95-2042M99/1221
500	-999	-999	-999	-999	-999	-999	-999	-1.05	2.31	-999	-999	-999	-999	-999	-999	-999	-999	S95/3906
504	-999	-999	-999	4.87	-999	-999	-999	-999	-999	-1.94	5.17	-1.94	5.17	-999	-999	-999	-999	MD95-2042M99/5078
504	-999	-999	-999	-999	-999	-999	-999	-0.87	2.04	-999	-999	-999	-999	-999	-999	-999	-999	S99/3601
508	-999	-999	-999	4.9	-999	-999	-999	-999	-999	-1.92	5.2	-1.92	5.2	-999	-999	-999	-999	MD95-2042M99/5077
508	-999	-999	-999	-999	-999	-999	-999	-0.81	2.19	-999	-999	-999	-999	-999	-999	-999	-999	S99/3602
510	-999	-999	-999	4.75	-999	-999	-999	-999	-999	-2.13	5.05	-2.13	5.05	-999	-999	-999	-999	MD95-2042M99/1222
510	-999	-999	-999	-999	-999	-999	-999	-0.84	2.12	-999	-999	-999	-999	-999	-999	-999	-999	P96/804
512	-999	-999	-999	4.84	-999	-999	-999	-999	-999	-1.98	5.14	-1.98	5.14	-999	-999	-999	-999	MD95-2042M99/5076
512	-999	-999	-999	-999	-999	-999	-999	-0.73	2.29	-999	-999	-999	-999	-999	-999	-999	-999	S99/3603
516	-999	-999	-999	4.86	-999	-999	-999	-999	-999	-1.99	5.16	-1.99	5.16	-999	-999	-999	-999	MD95-2042M99/5075
520	-999	-999	-999	4.76	-999	-999	-999	-999	-999	-2	5.06	-2	5.06	-999	-999	-999	-999	MD95-2042M99/1223
520	-999	-999	-999	-999	-999	-999	-999	-1.03	2.34	-999	-999	-999	-999	-999	-999	-999	-999	S95/3907
524	-999	-999	-999	4.73	-999	-999	-999	-999	-999	-1.87	5.03	-1.87	5.03	-999	-999	-999	-999	MD95-2042M99/5074
524	-999	-999	-999	-999	-999	-999	-999	-0.79	2.44	-999	-999	-999	-999	-999	-999	-999	-999	S99/3605
528	-999	-999	-999	4.9	-999	-999	-999	-999	-999	-1.76	5.2	-1.76	5.2	-999	-999	-999	-999	MD95-2042M99/5073
528	-999	-999	-999	-999	-999	-999	-999	-0.61	2.71	-999	-999	-999	-999	-999	-999	-999	-999	S99/3606
530	-999	-999	-999	4.78	-999	-999	-999	-999	-999	-1.96	5.08	-1.96	5.08	-999	-999	-999	-999	MD95-2042M99/1224
530	-999	-999	-999	-999	-999	-999	-999	-0.86	2.56	-999	-999	-999	-999	-999	-999	-999	-999	P96/805
532	-999	-999	-999	4.91	-999	-999	-999	-999	-999	-1.92	5.21	-1.92	5.21	-999	-999	-999	-999	MD95-2042M99/5072
532	-999	-999	-999	-999	-999	-999	-999	-0.74	2.68	-999	-999	-999	-999	-999	-999	-999	-999	S99/3607
536	-999	-999	-999	4.94	-999	-999	-999	-999	-999	-1.81	5.24	-1.81	5.24	-999	-999	-999	-999	MD95-2042M99/5071
536	-999	-999	-999	-999	-999	-999	-999	-0.99	2.44	-999	-999	-999	-999	-999	-999	-999	-999	S99/3608
540	-999	-999	-999	4.77	-999	-999	-999	-999	-999	-1.92	5.07	-1.92	5.07	-999	-999	-999	-999	MD95-2042M99/1225
540	-999	-999	-999	-999	-999	-999	-999	-0.92	2.67	-999	-999	-999	-999	-999	-999	-999	-999	S95/3908
544	-999	-999	-999	4.93	-999	-999	-999	-999	-999	-1.83	5.23	-1.83	5.23	-999	-999	-999	-999	MD95-2042M99/5070
544	-999	-999	-999	-999	-999	-999	-999	-0.78	2.53	-999	-999	-999	-999	-999	-999	-999	-999	S99/3609
548	-999	-999	-999	4.98	-999	-999	-999	-999	-999	-1.81	5.28	-1.81	5.28	-999	-999	-999	-999	MD95-2042M99/5069
548	-999	-999	-999	-999	-999	-999	-999	-0.58	2.72	-999	-999	-999	-999	-999	-999	-999	-999	S99/3610
550	-999	-999	-999	5.17	-999	-999	-999	-999	-999	-1.77	5.47	-1.77	5.47	-999	-999	-999	-999	MD95-2042M99/1226
550	-999	-999	-999	-999	-999	-999	-999	-0.84	2.48	-999	-999	-999	-999	-999	-999	-999	-999	P96/812
552	-999	-999	-999	5.03	-999	-999	-999	-999	-999	-1.91	5.33	-1.91	5.33	-999	-999	-999	-999	MD95-2042M99/5068
552	-999	-999	-999	-999	-999	-999	-999	-0.52	2.76	-999	-999	-999	-999	-999	-999	-999	-999	S99/3611
556	-999	-999	-999	5.02	-999	-999	-999	-999	-999	-2.01	5.32	-2.01	5.32	-999	-999	-999	-999	MD95-2042M99/5067
556	-999	-999	-999	-999	-999	-999	-999	-0.5	2.83	-999	-999	-999	-999	-999	-999	-999	-999	S99/3612
560	-999	-999	-999	4.98	-999	-999	-999	-999	-999	-1.96	5.28	-1.96	5.28	-999	-999	-999	-999	MD95-2042M99/1227
560	-999	-999	-999	-999	-999	-999	-999	-0.77	2.57	-999	-999	-999	-999	-999	-999	-999	-999	S95/3909
564	-999	-999	-999	5.06	-999	-999	-999	-999	-999	-1.94	5.36	-1.94	5.36	-999	-999	-999	-999	MD95-2042M99/5066
564	-999	-999	-999	-999	-999	-999	-999	-0.65	2.67	-999	-999	-999	-999	-999	-999	-999	-999	S99/3613
568	-999	-999	-999	5.11	-999	-999	-999	-999	-999	-1.65	5.41	-1.65	5.41	-999	-999	-999	-999	MD95-2042M99/4850
568	-999	-999	-999	-999	-999	-999	-999	-0.8	2.59	-999	-999	-999	-999	-999	-999	-999	-999	S99/3614
570	-999	-999	-999	4.97	-999	-999	-999	-999	-999	-2.01	5.27	-2.01	5.27	-999	-999	-999	-999	MD95-2042M99/1228
570	-999	-999	-999	4.99	-999	-999	-999	-999	-999	-999	-999	-1.01	5.14	-1.01	5.14	-999	-999	MD95-2042M99/1132
570	-999	-999	-999	-999	-999	-999	-999	-0.68	2.95	-999	-999	-999	-999	-999	-999	-999	-999	P96/807
572	-999	-999	-999	5.13	-999	-999	-999	-999	-999	-1.98	5.43	-1.98	5.43	-999	-999	-999	-999	MD95-2042M99/4849
572	-999	-999	-999	-999	-999	-999	-999	-0.68	2.73	-999	-999	-999	-999	-999	-999	-999	-999	S99/3615
576	-999	-999	-999	5.13	-999	-999	-999	-999	-999	-1.78	5.43	-1.78	5.43	-999	-999	-999	-999	MD95-2042M99/4848
576	-999	-999	-999	-999	-999	-999	-999	-0.66	2.88	-999	-999	-999	-999	-999	-999	-999	-999	S99/3616
580	-999	-999	-999	5.15	-999	-999	-999	-999	-999	-1.87	5.45	-1.87	5.45	-999	-999	-999	-999	MD95-2042M99/1229
580	-999	-999	-999	5.01	-999	-999	-999	-999	-999	-999	-999	-0.9	5.16	-0.9	5.16	-999	-999	MD95-2042M99/1133
580	-999	-999	-999	-999	-999	-999	-999	-0.82	2.91	-999	-999	-999	-999	-999	-999	-999	-999	S95/3910
584	-999	-999	-999	5.05	-999	-999	-999	-999	-999	-1.79	5.35	-1.79	5.35	-999	-999	-999	-999	MD95-2042M99/4847
584	-999	-999	-999	-999	-999	-999	-999	-0.69	3.05	-999	-999	-999	-999	-999	-999	-999	-999	S99/3617
588	-999	-999	-999	4.83	-999	-999	-999	-999	-999	-2.14	5.13	-2.14	5.13	-999	-999	-999	-999	MD95-2042M99/5064
588	-999	-999	-999	-999	-999	-999	-999	-0.83	2.63	-999	-999	-999	-999	-999	-999	-999	-999	S99/3618
590	-999	-999	-999	4.96	-999	-999	-999	-999	-999	-1.64	5.26	-1.64	5.26	-999	-999	-999	-999	MD95-2042M99/1230
590	-999	-999	-999	5.09	-999	0.23	4.45	-999	-999	-999	-999	0.23	4.45	-999	-999	-999	-999	MD95-2042M99/1135
590	-999	-999	-999	5.05	-999	-999	-999	-999	-999	-999	-999	-1.09	5.2	-1.09	5.2	-999	-999	MD95-2042M99/1134
590	-999	-999	-999	-999	-999	-999	-999	-1.04	2.59	-999	-999	-999	-999	-999	-999	-999	-999	P96/808
592	-999	-999	-999	5.15	-999	-999	-999	-999	-999	-1.84	5.45	-1.84	5.45	-999	-999	-999	-999	MD95-2042M99/5065
592	-999	-999	-999	-999	-999	-999	-999	-0.94	2.47	-999	-999	-999	-999	-999	-999	-999	-999	S99/3619
596	-999	-999	-999	5	-999	-999	-999	-999	-999	-1.93	5.3	-1.93	5.3	-999	-999	-999	-999	MD95-2042M99/5063
596	-999	-999	-999	-999	-999	-999	-999	-0.96	2.4	-999	-999	-999	-999	-999	-999	-999	-999	S99/3620
600	-999	-999	-999	5.12	-999	0.22	4.48	-999	-999	-999	-999	0.22	4.48	-999	-999	-999	-999	MD95-2042M99/1137
600	-999	-999	-999	4.99	-999	-999	-999	-999	-999	-999	-999	-1.14	5.14	-1.14	5.14	-999	-999	MD95-2042M99/1136
600	-999	-999	-999	-999	-999	-999	-999	-1.08	2.6	-999	-999	-999	-999	-999	-999	-999	-999	S95/3911
604	-999	-999	-999	5.23	-999	-999	-999	-999	-999	-1.47	5.53	-1.47	5.53	-999	-999	-999	-999	MD95-2042M99/4842
604	-999	-999	-999	5.04	-999	0.27	4.4	-999	-999	-999	-999	0.27	4.4	-999	-999	-999	-999	MD95-2042M99/4843
604	-999	-999	-999	-999	-999	-999	-999	-1.16	2.25	-999	-999	-999	-999	-999	-999	-999	-999	S99/3621
608	-999	-999	-999	5.1	-999	-999	-999	-999	-999	-1.59	5.4	-1.59	5.4	-999	-999	-999	-999	MD95-2042M99/5062
608	-999	-999	-999	-999	-999	-999	-999	-1.01	2.47	-999	-999	-999	-999	-999	-999	-999	-999	S99/3622
612	-999	-999	-999	5.14	-999	-999	-999	-999	-999	-1.62	5.44	-1.62	5.44	-999	-999	-999	-999	MD95-2042M99/4838
612	-999	-999	-999	4.78	-999	0.12	4.14	-999	-999	-999	-999	0.12	4.14	-999	-999	-999	-999	MD95-2042M99/4839
612	-999	-999	-999	-999	-999	-999	-999	-0.98	2.46	-999	-999	-999	-999	-999	-999	-999	-999	S99/3623
616	-999	-999	-999	5.01	-999	-999	-999	-999	-999	-1.61	5.31	-1.61	5.31	-999	-999	-999	-999	MD95-2042M99/4836
616	-999	-999	-999	-999	-999	-999	-999	-0.6	2.73	-999	-999	-999	-999	-999	-999	-999	-999	S99/3624
620	-999	-999	-999	5.2	-999	0.23	4.56	-999	-999	-999	-999	0.23	4.56	-999	-999	-999	-999	MD95-2042M99/1138
620	-999	-999	-999	-999	-999	-999	-999	-1.28	2.29	-999	-999	-999	-999	-999	-999	-999	-999	S95/3912
624	-999	-999	-999	5.18	-999	-999	-999	-999	-999	-1.76	5.48	-1.76	5.48	-999	-999	-999	-999	MD95-2042M99/4834
624	-999	-999	-999	5.09	-999	0.27	4.45	-999	-999	-999	-999	0.27	4.45	-999	-999	-999	-999	MD95-2042M99/4835
624	-999	-999	-999	-999	-999	-999	-999	-0.97	2.28	-999	-999	-999	-999	-999	-999	-999	-999	S99/3625
628	-999	-999	-999	5.04	-999	-999	-999	-999	-999	-1.76	5.34	-1.76	5.34	-999	-999	-999	-999	MD95-2042M99/4833
628	-999	-999	-999	-999	-999	-999	-999	-1.03	2.34	-999	-999	-999	-999	-999	-999	-999	-999	S99/3626
632	-999	-999	-999	5.11	-999	-999	-999	-999	-999	-1.61	5.41	-1.61	5.41	-999	-999	-999	-999	MD95-2042M99/4831
632	-999	-999	-999	5.02	-999	0.23	4.38	-999	-999	-999	-999	0.23	4.38	-999	-999	-999	-999	MD95-2042M99/4832
632	-999	-999	-999	-999	-999	-999	-999	-1.01	2.45	-999	-999	-999	-999	-999	-999	-999	-999	S99/3627
636	-999	-999	-999	5.06	-999	-999	-999	-999	-999	-1.65	5.36	-1.65	5.36	-999	-999	-999	-999	MD95-2042M99/4818
636	-999	-999	-999	5.08	-999	0.23	4.44	-999	-999	-999	-999	0.23	4.44	-999	-999	-999	-999	MD95-2042M99/4819
636	-999	-999	-999	5.03	-999	-999	-999	-999	-999	-999	-999	-0.95	5.18	-0.95	5.18	-999	-999	MD95-2042M99/4820
636	-999	-999	-999	-999	-999	-999	-999	-1.22	2.01	-999	-999	-999	-999	-999	-999	-999	-999	S99/3628
640	-999	-999	-999	5.12	-999	-999	-999	-999	-999	-1.65	5.42	-1.65	5.42	-999	-999	-999	-999	MD95-2042M99/5178
640	-999	-999	-999	4.93	-999	-999	-999	-999	-999	-999	-999	-1.17	5.08	-1.17	5.08	-999	-999	MD95-2042M99/1139
640	-999	-999	-999	-999	-999	-999	-999	-1.72	2.08	-999	-999	-999	-999	-999	-999	-999	-999	S95/3913
644	-999	-999	-999	5.12	-999	-999	-999	-999	-999	-1.64	5.42	-1.64	5.42	-999	-999	-999	-999	MD95-2042M99/4817
644	-999	-999	-999	-999	-999	-999	-999	-1.19	2.02	-999	-999	-999	-999	-999	-999	-999	-999	S99/3629
648	-999	-999	-999	5.12	-999	-999	-999	-999	-999	-1.66	5.42	-1.66	5.42	-999	-999	-999	-999	MD95-2042M99/4816
648	-999	-999	-999	-999	-999	-999	-999	-1.26	2.03	-999	-999	-999	-999	-999	-999	-999	-999	S99/3630
652	-999	-999	-999	5.02	-999	-999	-999	-999	-999	-1.51	5.32	-1.51	5.32	-999	-999	-999	-999	MD95-2042M99/4815
652	-999	-999	-999	-999	-999	-999	-999	-1.04	2.28	-999	-999	-999	-999	-999	-999	-999	-999	S99/3631
656	-999	-999	-999	5.04	-999	-999	-999	-999	-999	-1.52	5.34	-1.52	5.34	-999	-999	-999	-999	MD95-2042M99/4814
656	-999	-999	-999	-999	-999	-999	-999	-1.19	2.12	-999	-999	-999	-999	-999	-999	-999	-999	S99/3632
660	-999	-999	-999	4.85	-999	-999	-999	-999	-999	-999	-999	-1.04	5	-1.04	5	-999	-999	MD95-2042M99/1140
660	-999	-999	-999	-999	-999	-999	-999	-1.47	2.05	-999	-999	-999	-999	-999	-999	-999	-999	S95/3914
664	-999	-999	-999	5.12	-999	-999	-999	-999	-999	-1.56	5.42	-1.56	5.42	-999	-999	-999	-999	MD95-2042M99/4813
664	-999	-999	-999	-999	-999	-999	-999	-1.41	1.79	-999	-999	-999	-999	-999	-999	-999	-999	S99/3633
668	-999	-999	-999	5.14	-999	-999	-999	-999	-999	-1.74	5.44	-1.74	5.44	-999	-999	-999	-999	MD95-2042M99/4812
668	-999	-999	-999	-999	-999	-999	-999	-1.08	2.12	-999	-999	-999	-999	-999	-999	-999	-999	S99/3634
672	-999	-999	-999	4.97	-999	-999	-999	-999	-999	-1.81	5.27	-1.81	5.27	-999	-999	-999	-999	MD95-2042M99/4811
672	-999	-999	-999	-999	-999	-999	-999	-1.53	1.7	-999	-999	-999	-999	-999	-999	-999	-999	S99/3635
676	-999	-999	-999	5.05	-999	-999	-999	-999	-999	-1.82	5.35	-1.82	5.35	-999	-999	-999	-999	MD95-2042M99/4810
676	-999	-999	-999	-999	-999	-999	-999	-1.15	2.04	-999	-999	-999	-999	-999	-999	-999	-999	S99/3636
680	-999	-999	-999	-999	-999	-999	-999	-1.38	2.11	-999	-999	-999	-999	-999	-999	-999	-999	S95/3915
681	-999	-999	-999	4.89	-999	-999	-999	-999	-999	-999	-999	-1.17	5.04	-1.17	5.04	-999	-999	MD95-2042M99/1141
684	-999	-999	-999	5.13	-999	-999	-999	-999	-999	-1.74	5.43	-1.74	5.43	-999	-999	-999	-999	MD95-2042M99/4809
684	-999	-999	-999	-999	-999	-999	-999	-1.27	2.04	-999	-999	-999	-999	-999	-999	-999	-999	S99/3637
688	-999	-999	-999	5.02	-999	-999	-999	-999	-999	-1.84	5.32	-1.84	5.32	-999	-999	-999	-999	MD95-2042M99/4808
688	-999	-999	-999	-999	-999	-999	-999	-1.11	2.35	-999	-999	-999	-999	-999	-999	-999	-999	S99/3638
692	-999	-999	-999	5.05	-999	-999	-999	-999	-999	-1.59	5.35	-1.59	5.35	-999	-999	-999	-999	MD95-2042M99/4807
692	-999	-999	-999	-999	-999	-999	-999	-1.15	2.05	-999	-999	-999	-999	-999	-999	-999	-999	S99/3639
696	-999	-999	-999	5	-999	-999	-999	-999	-999	-1.67	5.3	-1.67	5.3	-999	-999	-999	-999	MD95-2042M99/4806
696	-999	-999	-999	-999	-999	-999	-999	-1.56	2	-999	-999	-999	-999	-999	-999	-999	-999	S99/3640
700	-999	-999	-999	4.91	-999	0.12	4.27	-999	-999	-999	-999	0.12	4.27	-999	-999	-999	-999	MD95-2042M99/1142
700	-999	-999	-999	5.04	-999	-999	-999	-999	-999	-999	-999	-0.94	5.19	-0.94	5.19	-999	-999	MD95-2042M99/1143
700	-999	-999	-999	-999	-999	-999	-999	-1.65	1.99	-999	-999	-999	-999	-999	-999	-999	-999	S95/3916
704	-999	-999	-999	5.17	-999	-999	-999	-999	-999	-1.77	5.47	-1.77	5.47	-999	-999	-999	-999	MD95-2042M99/5175
704	-999	-999	-999	4.77	-999	-999	-999	-999	-999	-1.71	5.07	-1.71	5.07	-999	-999	-999	-999	MD95-2042M99/5174
704	-999	-999	-999	5.17	-999	-999	-999	-999	-999	-999	-999	-1.15	5.32	-1.15	5.32	-999	-999	MD95-2042M99/5176
704	-999	-999	-999	-999	-999	-999	-999	-0.88	2.32	-999	-999	-999	-999	-999	-999	-999	-999	S99/3261
708	-999	-999	-999	5.11	-999	-999	-999	-999	-999	-1.69	5.41	-1.69	5.41	-999	-999	-999	-999	MD95-2042M99/4632
708	-999	-999	-999	4.92	-999	0.17	4.28	-999	-999	-999	-999	0.17	4.28	-999	-999	-999	-999	MD95-2042M99/4633
708	-999	-999	-999	-999	-999	-999	-999	-0.96	2.46	-999	-999	-999	-999	-999	-999	-999	-999	S99/3262
712	-999	-999	-999	4.99	-999	-999	-999	-999	-999	-1.77	5.29	-1.77	5.29	-999	-999	-999	-999	MD95-2042M99/4634
712	-999	-999	-999	4.92	-999	0.17	4.28	-999	-999	-999	-999	0.17	4.28	-999	-999	-999	-999	MD95-2042M99/4635
712	-999	-999	-999	-999	-999	-999	-999	-0.98	2.28	-999	-999	-999	-999	-999	-999	-999	-999	S99/3263
716	-999	-999	-999	5.07	-999	-999	-999	-999	-999	-1.83	5.37	-1.83	5.37	-999	-999	-999	-999	MD95-2042M99/4636
716	-999	-999	-999	4.95	-999	-999	-999	-999	-999	-999	-999	-0.99	5.1	-0.99	5.1	-999	-999	MD95-2042M99/4637
716	-999	-999	-999	-999	-999	-999	-999	-0.76	2.91	-999	-999	-999	-999	-999	-999	-999	-999	S99/3264
720	-999	-999	-999	5	-999	-999	-999	-999	-999	-999	-999	-1.04	5.15	-1.04	5.15	-999	-999	MD95-2042M99/1144
720	-999	-999	-999	-999	-999	-999	-999	-1.56	2.2	-999	-999	-999	-999	-999	-999	-999	-999	S95/3917
724	-999	-999	-999	5.11	-999	-999	-999	-999	-999	-1.7	5.41	-1.7	5.41	-999	-999	-999	-999	MD95-2042M99/4638
724	-999	-999	-999	-999	-999	-999	-999	-1.07	2.29	-999	-999	-999	-999	-999	-999	-999	-999	S99/3265
728	-999	-999	-999	4.95	-999	-999	-999	-999	-999	-1.67	5.25	-1.67	5.25	-999	-999	-999	-999	MD95-2042M99/4639
728	-999	-999	-999	-999	-999	-999	-999	-1.04	2.25	-999	-999	-999	-999	-999	-999	-999	-999	S99/3266
732	-999	-999	-999	4.96	-999	-999	-999	-999	-999	-1.7	5.26	-1.7	5.26	-999	-999	-999	-999	MD95-2042M99/4640
732	-999	-999	-999	-999	-999	-999	-999	-1.33	2.09	-999	-999	-999	-999	-999	-999	-999	-999	S99/3267
736	-999	-999	-999	4.99	-999	-999	-999	-999	-999	-1.87	5.29	-1.87	5.29	-999	-999	-999	-999	MD95-2042M99/4641
736	-999	-999	-999	-999	-999	-999	-999	-1.13	2.23	-999	-999	-999	-999	-999	-999	-999	-999	S99/3268
740	-999	-999	-999	4.86	-999	-999	-999	-999	-999	-999	-999	-1.1	5.01	-1.1	5.01	-999	-999	MD95-2042M99/1145
740	-999	-999	-999	-999	-999	-999	-999	-1.63	2.05	-999	-999	-999	-999	-999	-999	-999	-999	S95/3918
744	-999	-999	-999	4.96	-999	-999	-999	-999	-999	-1.78	5.26	-1.78	5.26	-999	-999	-999	-999	MD95-2042M99/4642
744	-999	-999	-999	-999	-999	-999	-999	-0.93	2.28	-999	-999	-999	-999	-999	-999	-999	-999	S99/3269
748	-999	-999	-999	4.86	-999	-999	-999	-999	-999	-1.74	5.16	-1.74	5.16	-999	-999	-999	-999	MD95-2042M99/4643
748	-999	-999	-999	5.11	-999	-999	-999	-999	-999	-999	-999	-1.1	5.26	-1.1	5.26	-999	-999	MD95-2042M99/4644
748	-999	-999	-999	-999	-999	-999	-999	-0.73	2.32	-999	-999	-999	-999	-999	-999	-999	-999	S99/3270
752	-999	-999	-999	4.97	-999	-999	-999	-999	-999	-1.74	5.27	-1.74	5.27	-999	-999	-999	-999	MD95-2042M99/4645
752	-999	-999	-999	-999	-999	-999	-999	-0.93	2.59	-999	-999	-999	-999	-999	-999	-999	-999	S99/3271
