Site,Sample Label,archival_depth (m),d13C (VPDB),d18O (VPDB),d13C_corrected (PDB),d18O_corrected (PDB),Number of shells,Minimum mesh size (um),Maximum mesh size (um),Taxon,Taxon_flag,Taxon_note1,Taxon_note2,Taxon_note3,Additional_note,Publication source,Original Reference,File Name,Data source,quality control
V28-127,,3.46,0.646,2.766,0.646,2.766,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,3.48,1.033,3.215,1.033,3.215,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,3.5,1.17,3.319,1.17,3.319,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,3.52,1.083,3.263,1.083,3.263,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,3.56,1.127,3.351,1.127,3.351,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,3.6,1.067,3.228,1.067,3.228,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,3.64,1.172,3.245,1.172,3.245,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,3.68,0.96,2.95,0.96,2.95,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,3.72,1.05,3.16,1.05,3.16,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,3.8,1.08,2.925,1.08,2.925,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,3.815,0.968,2.878,0.968,2.878,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,3.88,0.94,2.96,0.94,2.96,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,3.96,0.865,2.891,0.865,2.891,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,4.04,0.849,2.58,0.849,2.58,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,4.12,0.936,3.073,0.936,3.073,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,4.2,1.086,3.175,1.086,3.175,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,4.28,0.965,2.85,0.965,2.85,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,4.36,1.0,2.93,1.0,2.93,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,4.44,0.963,2.869,0.963,2.869,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,4.52,0.951,2.715,0.951,2.715,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,4.6,0.868,2.916,0.868,2.916,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,4.67,0.873,3.074,0.873,3.074,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,4.72,0.832,3.001,0.832,3.001,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,4.76,0.863,3.271,0.863,3.271,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,4.84,0.908,3.21,0.908,3.21,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,4.92,0.765,3.1,0.765,3.1,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,4.96,0.873,3.231,0.873,3.231,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,5.04,0.643,2.915,0.643,2.915,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,5.12,0.656,2.324,0.656,2.324,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,5.2,0.702,2.354,0.702,2.354,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,5.24,0.705,2.314,0.705,2.314,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,5.28,0.576,2.236,0.576,2.236,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,5.36,0.56,2.132,0.56,2.132,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,5.44,0.522,2.221,0.522,2.221,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,5.48,0.534,2.286,0.534,2.286,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,5.57,0.626,3.33,0.626,3.33,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,5.68,0.85,3.679,0.85,3.679,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,5.8,0.89,3.83,0.89,3.83,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,5.84,0.88,3.75,0.88,3.75,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,5.88,1.033,3.903,1.033,3.903,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
